kgid	dbid	dblink
39	899	http://dbpedia.org/class/yago/YagoGeoEntity
40	1251	http://dbpedia.org/class/yago/WikicatMorganCreekProductionsFilms
41	1737	http://dbpedia.org/class/yago/Wikicat1990sRomanticDramaFilms
42	7088	http://dbpedia.org/class/yago/WikicatFilmsDirectedByAlfredHitchcock
43	3879	http://dbpedia.org/class/yago/WikicatFilmsBasedOnMilitaryNovels
44	9074	http://dbpedia.org/class/yago/WikicatFilmSoundtracks
45	6134	http://dbpedia.org/class/yago/Publication106589574
46	6896	http://dbpedia.org/class/yago/Wikicat1990sDocumentaryFilms
47	11833	http://dbpedia.org/class/yago/WikicatAmericanPoliticalDramaFilms
48	3146	http://dbpedia.org/class/yago/WikicatAmericanMusicalDramaFilms
49	5670	http://dbpedia.org/class/yago/Wikicat1982Films
50	5594	http://dbpedia.org/class/yago/WikicatFilmsAboutAngels
51	7677	http://dbpedia.org/class/yago/WikicatMedical-themedFilms
52	12901	http://dbpedia.org/class/yago/WikicatAmericanPoliticalThrillerFilms
53	6680	http://dbpedia.org/class/yago/Vehicle104524313
54	1695	http://dbpedia.org/ontology/Wikidata:Q11424
55	8367	http://dbpedia.org/class/yago/WikicatMartialArtsFilms
56	11759	http://dbpedia.org/class/yago/WikicatWestGermanFilms
57	6066	http://dbpedia.org/class/yago/WikicatAfrican-AmericanFilms
58	7043	http://dbpedia.org/class/yago/WikicatCircusFilms
59	2935	http://dbpedia.org/class/yago/WikicatGermanFilms
60	11687	http://dbpedia.org/class/yago/Wikicat1970sComedyFilms
61	8843	http://dbpedia.org/class/yago/WikicatDetectiveFilms
62	9183	http://dbpedia.org/class/yago/Album106591815
63	495	http://dbpedia.org/class/yago/Wikicat1966Films
64	938	http://dbpedia.org/class/yago/WikicatFilmsAboutInsects
65	1913	http://dbpedia.org/class/yago/WikicatFilmsBasedOnChildren'sBooks
66	11477	http://dbpedia.org/class/yago/Wikicat1980sComedyFilms
67	2837	http://dbpedia.org/class/yago/Wikicat1974Films
68	1058	http://dbpedia.org/class/yago/WikicatNonlinearNarrativeFilms
69	5836	http://dbpedia.org/class/yago/WikicatFilmsBasedOnFrenchNovels
70	5270	http://dbpedia.org/class/yago/WikicatPoliticalThrillerFilms
71	13978	http://dbpedia.org/class/yago/WikicatNewLineCinemaFilms
72	852	http://dbpedia.org/class/yago/WikicatAmericanBasketballFilms
73	12952	http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity
74	8683	http://dbpedia.org/class/yago/WikicatFilmsDirectedByRonHoward
75	5210	http://www.wikidata.org/entity/Q386724
76	14668	http://dbpedia.org/class/yago/WikicatFilmsDirectedByRobReiner
77	6299	http://dbpedia.org/class/yago/WikicatSouthernGothicFilms
78	10377	http://dbpedia.org/class/yago/PsychologicalFeature100023100
79	10442	http://dbpedia.org/class/yago/WikicatSportsFilmsBasedOnActualEvents
80	7299	http://dbpedia.org/class/yago/Wikicat1971Films
81	1801	http://dbpedia.org/class/yago/Wikicat1980sTeenFilms
82	13670	http://dbpedia.org/class/yago/WikicatBritishBiographicalFilms
83	9863	http://dbpedia.org/class/yago/LivingThing100004258
84	12951	http://dbpedia.org/class/yago/WikicatGangFilms
85	11702	http://dbpedia.org/class/yago/WikicatFilmsDirectedByBarryLevinson
86	6723	http://dbpedia.org/class/yago/Wikicat1970sWestern(genre)Films
87	11465	http://dbpedia.org/class/yago/WikicatFilmsAboutEducators
88	11339	http://dbpedia.org/class/yago/WikicatPinewoodStudiosFilms
89	221	http://dbpedia.org/class/yago/WikicatFilmsFeaturingABestSupportingActressGoldenGlobeWinningPerformance
90	6196	http://dbpedia.org/class/yago/WikicatBlackComedyFilms
91	6622	http://dbpedia.org/class/yago/Wikicat1965Films
92	7890	http://dbpedia.org/class/yago/WikicatSpyFilms
93	11826	http://dbpedia.org/class/yago/WikicatAmericanScienceFictionActionFilms
94	10606	http://dbpedia.org/class/yago/Wikicat1950sRomanticComedyFilms
95	4113	http://dbpedia.org/class/yago/Wikicat1968Films
96	6629	http://dbpedia.org/class/yago/WikicatIndianFilms
97	3597	http://dbpedia.org/class/yago/Wikicat1999Films
98	5837	http://dbpedia.org/class/yago/WikicatFilmsProducedByStevenSpielberg
99	8283	http://dbpedia.org/class/yago/WikicatCourtroomFilms
100	9144	http://dbpedia.org/class/yago/WikicatAmericanRomanticDramaFilms
101	306	http://dbpedia.org/class/yago/WikicatSpanish-languageFilms
102	8793	http://dbpedia.org/class/yago/WikicatTheJimHensonCompanyFilms
103	10366	http://dbpedia.org/class/yago/WikicatWarEpicFilms
104	3037	http://dbpedia.org/class/yago/Wikicat2000Films
105	9160	http://dbpedia.org/class/yago/WikicatFilmsBasedOnTelevisionSeries
106	1014	http://dbpedia.org/class/yago/WikicatDanceFilms
107	7259	http://dbpedia.org/class/yago/WikicatAmericanActionThrillerFilms
108	675	http://dbpedia.org/class/yago/WikicatJapanese-languageFilms
109	13935	http://www.w3.org/2002/07/owl#Thing
110	3582	http://dbpedia.org/class/yago/WikicatFilmsAboutDogs
111	11057	http://dbpedia.org/class/yago/WikicatAmericanComedyHorrorFilms
112	1076	http://dbpedia.org/class/yago/WikicatFilmsAboutOrganizedCrimeInTheUnitedStates
113	7414	http://dbpedia.org/class/yago/WikicatWorkingTitleFilmsFilms
114	13712	http://dbpedia.org/class/yago/WikicatBritishThrillerFilms
115	13523	http://dbpedia.org/class/yago/WikicatSwissFilms
116	5383	http://dbpedia.org/class/yago/WikicatBritishMusicalFilms
117	7277	http://dbpedia.org/class/yago/WikicatMetro-Goldwyn-MayerFilms
118	3134	http://dbpedia.org/class/yago/WikicatOrionPicturesFilms
119	1310	http://dbpedia.org/class/yago/Wikicat1980sCrimeDramaFilms
120	4283	http://dbpedia.org/class/yago/WikicatBritishRomanticComedyFilms
121	7146	http://dbpedia.org/class/yago/WikicatFilmsDirectedBySpikeLee
122	8965	http://dbpedia.org/class/yago/Wikicat1962Films
123	6094	http://dbpedia.org/class/yago/Wikicat1960sScienceFictionFilms
124	3542	http://dbpedia.org/class/yago/WikicatExploitationFilms
125	13644	http://dbpedia.org/class/yago/Wikicat1994Films
126	10950	http://dbpedia.org/class/yago/WikicatFilmsBasedOnMusicals
127	4583	http://dbpedia.org/class/yago/WikicatWaltDisneyPicturesFilms
128	11135	http://dbpedia.org/class/yago/WikicatUnitedArtistsFilms
129	5521	http://dbpedia.org/class/yago/Wikicat1992Films
130	9283	http://dbpedia.org/class/yago/WikicatSpanishFilms
131	7836	http://dbpedia.org/class/yago/WikicatFilmsAboutWriters
132	2543	http://dbpedia.org/class/yago/Wikicat1950sDramaFilms
133	2649	http://dbpedia.org/class/yago/Artifact100021939
134	14436	http://dbpedia.org/class/yago/WikicatGhostFilms
135	4131	http://dbpedia.org/class/yago/WikicatAmericanCriminalComedyFilms
136	2440	http://dbpedia.org/class/yago/Wikicat1990sMysteryFilms
137	9528	http://dbpedia.org/class/yago/WikicatMandarin-languageFilms
138	7169	http://dbpedia.org/class/yago/WikicatJapaneseFilms
139	8627	http://dbpedia.org/class/yago/WikicatFilmsAboutPsychiatry
140	1480	http://dbpedia.org/class/yago/WikicatFilmsAboutExtraterrestrialLife
141	2680	http://dbpedia.org/class/yago/Wikicat1980sActionFilms
142	7498	http://dbpedia.org/class/yago/Wikicat1990sActionFilms
143	11484	http://dbpedia.org/class/yago/WikicatFilmsAboutDysfunctionalFamilies
144	7311	http://dbpedia.org/class/yago/Wikicat1957Films
145	13477	http://dbpedia.org/class/yago/WikicatFilmsBasedOnLiterature
146	5606	http://dbpedia.org/class/yago/Wikicat1970sActionThrillerFilms
147	8504	http://dbpedia.org/class/yago/Wikicat1970sAdventureFilms
148	2240	http://dbpedia.org/class/yago/WikicatFilmsAboutAlcoholism
149	7796	http://dbpedia.org/class/yago/YagoLegalActor
150	2135	http://dbpedia.org/class/yago/Wikicat1970sDramaFilms
151	14011	http://dbpedia.org/class/yago/WikicatColdWarFilms
152	331	http://dbpedia.org/class/yago/YagoLegalActorGeo
153	11346	http://dbpedia.org/class/yago/Wikicat1988Films
154	1186	http://dbpedia.org/class/yago/WikicatFantasyAdventureFilms
155	1879	http://dbpedia.org/class/yago/WikicatTeenComedyFilms
156	9653	http://dbpedia.org/class/yago/WikicatFrenchCrimeFilms
157	416	http://dbpedia.org/class/yago/Wikicat1990sComedyHorrorFilms
158	1066	http://dbpedia.org/class/yago/WikicatAmericanZoetropeFilms
159	5746	http://dbpedia.org/class/yago/WikicatFilmsFeaturingABestMusicalOrComedyActressGoldenGlobeWinningPerformance
160	9379	http://dbpedia.org/class/yago/WikicatMockumentaryFilms
161	9935	http://dbpedia.org/class/yago/WikicatSubmarineFilms
162	11914	http://dbpedia.org/class/yago/WikicatTreasureHuntFilms
163	8530	http://dbpedia.org/class/yago/WikicatFilmsAboutCats
164	10307	http://dbpedia.org/class/yago/Wikicat1980sActionThrillerFilms
165	8139	http://dbpedia.org/class/yago/WikicatAmericanDisasterFilms
166	3529	http://dbpedia.org/class/yago/WikicatGamblingFilms
167	12151	http://dbpedia.org/class/yago/WikicatFrenchLGBT-relatedFilms
168	11729	http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
169	4095	http://dbpedia.org/class/yago/Wikicat1990sRomanceFilms
170	3925	http://dbpedia.org/class/yago/WikicatRobotFilms
171	13318	http://dbpedia.org/class/yago/Feature106615026
172	10775	http://dbpedia.org/class/yago/WikicatAmericanSilentFilms
173	14093	http://dbpedia.org/class/yago/Wikicat1955Films
174	2064	http://dbpedia.org/class/yago/WikicatSplatterFilms
175	9082	http://dbpedia.org/class/yago/Remake104074329
176	1368	http://dbpedia.org/class/yago/WikicatAmericanRockMusicFilms
177	4558	http://dbpedia.org/class/yago/WikicatVietnamWarFilms
178	3692	http://dbpedia.org/class/yago/WikicatPunkFilms
179	1486	http://dbpedia.org/class/yago/Wikicat1963Films
180	5968	http://dbpedia.org/class/yago/WikicatBisexuality-relatedFilms
181	8462	http://dbpedia.org/class/yago/WikicatInterscopeCommunicationsFilms
182	8186	http://dbpedia.org/class/yago/WikicatActionThrillerFilms
183	11821	http://dbpedia.org/class/yago/WikicatBritishComedyFilms
184	4284	http://dbpedia.org/class/yago/Wikicat1990sActionThrillerFilms
185	14006	http://dbpedia.org/class/yago/Wikicat1980sScienceFictionFilms
186	4228	http://dbpedia.org/class/yago/WikicatAmerican3DFilms
187	6997	http://dbpedia.org/class/yago/WikicatComputer-animatedFilms
188	1174	http://dbpedia.org/class/yago/WikicatMadScientistFilms
189	9723	http://dbpedia.org/class/yago/WikicatAmericanRomanticMusicalFilms
190	74	http://dbpedia.org/class/yago/Wikicat1950sScienceFictionFilms
191	13773	http://dbpedia.org/class/yago/WikicatFilmsBasedOnWorksByWilliamShakespeare
192	10956	http://dbpedia.org/class/yago/WikicatNaturalHorrorFilms
193	12817	http://dbpedia.org/class/yago/WikicatAnimatedComedyFilms
194	14582	http://dbpedia.org/class/yago/Wikicat1990sCrimeFilms
195	9747	http://dbpedia.org/class/yago/WikicatBoxingFilms
196	7094	http://dbpedia.org/class/yago/EndProduct103287178
197	3445	http://dbpedia.org/class/yago/WikicatZombieFilms
198	975	http://dbpedia.org/class/yago/Wikicat1980sRomanticDramaFilms
199	11489	http://dbpedia.org/class/yago/WikicatAsian-AmericanFilms
200	6955	http://dbpedia.org/class/yago/WikicatBiopunkFilms
201	3173	http://dbpedia.org/class/yago/WikicatUniversalPicturesFilms
202	8578	http://dbpedia.org/class/yago/WikicatFilmsBasedOnFantasyNovels
203	9297	http://dbpedia.org/class/yago/Instrumentality103575240
204	8137	http://dbpedia.org/class/yago/WikicatBritishScienceFictionFilms
205	11038	http://dbpedia.org/class/yago/WikicatAmericanAdventureFilms
206	11979	http://dbpedia.org/class/yago/Wikicat1986HorrorFilms
207	6194	http://dbpedia.org/class/yago/WikicatFilmsBasedOnWorksByStephenKing
208	1161	http://dbpedia.org/class/yago/Wikicat1993Films
209	3031	http://dbpedia.org/class/yago/WikicatAmericanBusinessFilms
210	1416	http://dbpedia.org/class/yago/Wikicat1980sMusicalFilms
211	8570	http://dbpedia.org/class/yago/WikicatBaseballFilms
212	4641	http://dbpedia.org/class/yago/WikicatGiantMonsterFilms
213	8184	http://dbpedia.org/class/yago/Wikicat1940sMusicalFilms
214	8069	http://dbpedia.org/class/yago/WikicatAmericanMysteryFilms
215	14580	http://dbpedia.org/class/yago/WikicatFilmsAboutDisabilities
216	8818	http://dbpedia.org/class/yago/WikicatFilmsAboutTerrorism
217	12016	http://dbpedia.org/class/yago/Wikicat1953Films
218	3976	http://dbpedia.org/class/yago/WikicatFilmsBasedOnWestern(genre)Novels
219	11414	http://dbpedia.org/class/yago/WikicatTimeTravelFilms
220	1417	http://dbpedia.org/class/yago/WikicatAmericanActionFilms
221	10664	http://dbpedia.org/class/yago/WikicatAmericanHorrorFilms
222	4763	http://dbpedia.org/class/yago/Wikicat1997Films
223	3747	http://dbpedia.org/class/yago/WikicatFilmsBasedOnMysteryNovels
224	7947	http://dbpedia.org/class/yago/WikicatTriStarPicturesFilms
225	9984	http://dbpedia.org/class/yago/WikicatFilmsAboutApes
226	1578	http://dbpedia.org/class/yago/WikicatParodyFilms
227	10694	http://dbpedia.org/class/yago/WikicatFilmsFeaturingABestSupportingActressAcademyAwardWinningPerformance
228	7760	http://dbpedia.org/class/yago/WikicatJamesBondFilms
229	7689	http://dbpedia.org/class/yago/Wikicat1986Films
230	2062	http://dbpedia.org/class/yago/WikicatScienceFictionHorrorFilms
231	8512	http://dbpedia.org/class/yago/WikicatCanadianThrillerFilms
232	4738	http://dbpedia.org/class/yago/WikicatItalianFilms
233	10407	http://dbpedia.org/class/yago/WikicatAmericanRomanticFantasyFilms
234	9094	http://dbpedia.org/class/yago/WikicatTechno-thrillerFilms
235	4062	http://dbpedia.org/class/yago/Conveyance103100490
236	9314	http://dbpedia.org/class/yago/Wikicat1980Films
237	10448	http://dbpedia.org/class/yago/WikicatEnglish-languageFilms
238	4870	http://dbpedia.org/class/yago/WikicatWarnerBros.Films
239	13768	http://dbpedia.org/class/yago/WikicatPsychologicalThrillerFilms
240	1946	http://dbpedia.org/class/yago/Wikicat1956Films
241	14245	http://dbpedia.org/class/yago/WikicatBritishWarFilms
242	9001	http://dbpedia.org/class/yago/Organism100004475
243	8171	http://dbpedia.org/class/yago/WikicatAmericanFilms
244	7914	http://dbpedia.org/class/yago/Show106619065
245	11765	http://dbpedia.org/class/yago/Wikicat1998HorrorFilms
246	9772	http://dbpedia.org/class/yago/WikicatFilmsDirectedByJohnCarpenter
247	4039	http://dbpedia.org/class/yago/WikicatRussian-languageFilms
248	4608	http://dbpedia.org/class/yago/WikicatPolyGramFilmedEntertainmentFilms
249	4523	http://dbpedia.org/class/yago/WikicatFilmsAboutFilmmaking
250	11034	http://dbpedia.org/class/yago/WikicatAmblinEntertainmentFilms
251	1603	http://dbpedia.org/class/yago/WikicatAmericanPoliticalComedyFilms
252	2904	http://dbpedia.org/class/yago/Wikicat2009Films
253	7046	http://dbpedia.org/class/yago/WikicatChildren'sFantasyFilms
254	6249	http://dbpedia.org/class/yago/WikicatRomanticThrillerFilms
255	14139	http://dbpedia.org/class/yago/FictionalCharacter109587565
256	616	http://dbpedia.org/class/yago/Wikicat2000sActionFilms
257	8486	http://dbpedia.org/class/yago/WikicatDirect-to-videoFilms
258	3537	http://dbpedia.org/class/yago/WikicatPoliticalFilms
259	12006	http://dbpedia.org/class/yago/Wikicat3DFilms
260	12963	http://dbpedia.org/class/yago/WikicatAnimatedMusicalFilms
261	7929	http://dbpedia.org/class/yago/WikicatFilmsAboutFictionalPresidentsOfTheUnitedStates
262	11931	http://dbpedia.org/class/yago/Wikicat1975Films
263	11616	http://dbpedia.org/class/yago/WikicatFilmsDirectedByWoodyAllen
264	8027	http://dbpedia.org/class/yago/WikicatColdWarSpyFilms
265	13466	http://dbpedia.org/class/yago/WikicatCanadianHorrorFilms
266	9383	http://dbpedia.org/class/yago/WikicatGangsterFilms
267	13040	http://dbpedia.org/class/yago/Wikicat1970sComedy-dramaFilms
268	12255	http://dbpedia.org/class/yago/WikicatTouchstonePicturesFilms
269	9564	http://dbpedia.org/class/yago/WikicatSupernaturalHorrorFilms
270	7178	http://dbpedia.org/class/yago/WikicatFilmsBasedOnFairyTales
271	9733	http://dbpedia.org/class/yago/WikicatMusicalFantasyFilms
272	4014	http://dbpedia.org/class/yago/WikicatItalian-languageFilms
273	12671	http://dbpedia.org/class/yago/WikicatEroticThrillerFilms
274	12641	http://dbpedia.org/class/yago/WikicatAmericanThrillerFilms
275	14083	http://dbpedia.org/class/yago/Wikicat1980sDramaFilms
276	3728	http://dbpedia.org/class/yago/WikicatAmericanAnimatedFilms
277	3006	http://dbpedia.org/class/yago/Wikicat2006Films
278	10137	http://dbpedia.org/class/yago/WikicatChristmasFilms
279	11168	http://dbpedia.org/class/yago/WikicatMiramaxFilmsFilms
280	5536	http://dbpedia.org/class/yago/WikicatFrench-languageFilms
281	9743	http://dbpedia.org/class/yago/WikicatMafiaFilms
282	612	http://dbpedia.org/class/yago/AuditoryCommunication107109019
283	6879	http://dbpedia.org/class/yago/Wikicat1997HorrorFilms
284	12253	http://dbpedia.org/class/yago/WikicatComedyScienceFictionFilms
285	13273	http://dbpedia.org/class/yago/WikicatChaseFilms
286	13195	http://dbpedia.org/class/yago/WikicatAmericanBlackComedyFilms
287	7988	http://dbpedia.org/class/yago/WikicatFilmsUsingComputer-generatedImagery
288	2637	http://dbpedia.org/class/yago/WikicatAmericanCrimeThrillerFilms
289	13757	http://dbpedia.org/class/yago/Wikicat1940sDramaFilms
290	14659	http://dbpedia.org/class/yago/WikicatPirateFilms
291	11328	http://dbpedia.org/class/yago/WikicatHipHopFilms
292	4291	http://dbpedia.org/class/yago/WikicatImagineEntertainmentFilms
293	11429	http://dbpedia.org/class/yago/WikicatFilmsAboutChristianity
294	3850	http://dbpedia.org/class/yago/WikicatEpicFilms
295	7820	http://dbpedia.org/class/yago/WikicatParamountPictures
296	5944	http://dbpedia.org/class/yago/WikicatCriminalComedyFilms
297	7360	http://dbpedia.org/class/yago/Wikicat1973Films
298	13394	http://dbpedia.org/class/yago/Wikicat1995Films
299	3195	http://dbpedia.org/class/yago/WikicatAmericanEpicFilms
300	9915	http://dbpedia.org/class/yago/Wikicat1990Films
301	12261	http://dbpedia.org/class/yago/WikicatFilmsProducedByBrianGrazer
302	1829	http://dbpedia.org/class/yago/WikicatCarolcoPicturesFilms
303	6835	http://dbpedia.org/class/yago/WikicatFilmsDirectedByRobertZemeckis
304	10141	http://dbpedia.org/class/yago/Wikicat1970Films
305	1515	http://dbpedia.org/class/yago/WikicatCanadianFilms
306	4954	http://dbpedia.org/class/yago/WikicatBuenaVistaInternationalFilms
307	646	http://dbpedia.org/class/yago/WikicatWorldWarIIFilms
308	7245	http://dbpedia.org/class/yago/WikicatBritishActionFilms
309	13639	http://dbpedia.org/class/yago/Wikicat1990sFantasyFilms
310	3001	http://dbpedia.org/class/yago/WikicatBritishEpicFilms
311	56	http://dbpedia.org/class/yago/WikicatParamountPicturesFilms
312	3698	http://dbpedia.org/class/yago/WikicatIrishDramaFilms
313	6124	http://dbpedia.org/class/yago/WikicatBiographicalFilms
314	12758	http://dbpedia.org/class/yago/Wikicat1960sThrillerFilms
315	12962	http://dbpedia.org/class/yago/WikicatElstreeStudiosFilms
316	7603	http://dbpedia.org/class/yago/WikicatFilmsDirectedByClintEastwood
317	14663	http://dbpedia.org/class/yago/WikicatGerman-languageFilms
318	10886	http://dbpedia.org/class/yago/Wikicat1990HorrorFilms
319	12075	http://dbpedia.org/class/yago/Wikicat2000sThrillerFilms
320	4098	http://dbpedia.org/class/yago/Wikicat1990sComedyFilms
321	4562	http://dbpedia.org/class/yago/WikicatLionsGateEntertainmentFilms
322	8696	http://dbpedia.org/class/yago/WikicatFilmsFeaturingABestSupportingActorGoldenGlobeWinningPerformance
323	8301	http://dbpedia.org/class/yago/WikicatAmericanSpyFilms
324	4339	http://dbpedia.org/class/yago/WikicatAmericanScienceFictionHorrorFilms
325	9573	http://dbpedia.org/ontology/Work
326	12187	http://dbpedia.org/class/yago/WikicatFilmsAboutTheLaborMovement
327	7416	http://dbpedia.org/class/yago/WikicatAmericanTelevisionFilms
328	12510	http://dbpedia.org/class/yago/WikicatComedy-dramaFilms
329	688	http://dbpedia.org/class/yago/MemoryDevice103744840
330	7518	http://dbpedia.org/class/yago/WikicatAdventureDramaFilms
331	12955	http://dbpedia.org/class/yago/WikicatMalpasoProductionsFilms
332	12793	http://dbpedia.org/class/yago/WikicatCookingFilms
333	13431	http://dbpedia.org/class/yago/WikicatFilmsBasedOnRomanceNovels
334	12898	http://dbpedia.org/class/yago/WikicatSpaceAdventureFilms
335	834	http://dbpedia.org/class/yago/Person100007846
336	12738	http://dbpedia.org/class/yago/WikicatFilmRemakes
337	3846	http://dbpedia.org/class/yago/WikicatFilmsBasedOnUrbanLegends
338	14076	http://dbpedia.org/class/yago/WikicatPregnancyFilms
339	12978	http://dbpedia.org/class/yago/WikicatStudioCanalFilms
340	2132	http://dbpedia.org/class/yago/Device103183080
341	3087	http://dbpedia.org/class/yago/WikicatAmericanSilentFeatureFilms
342	872	http://dbpedia.org/class/yago/WikicatChildren'sFilms
343	4301	http://dbpedia.org/class/yago/WikicatAmericanAdventureComedyFilms
344	11636	http://dbpedia.org/class/yago/WikicatAmericanComedy-dramaFilms
345	486	http://dbpedia.org/class/yago/WikicatUnitedStatesNationalFilmRegistryFilms
346	1620	http://dbpedia.org/class/yago/WikicatMerchantIvoryProductionsFilms
347	208	http://dbpedia.org/class/yago/Event100029378
348	8698	http://dbpedia.org/class/yago/WikicatAmericanPoliticalSatireFilms
349	6241	http://dbpedia.org/class/yago/WikicatBritishComedy-dramaFilms
350	9746	http://dbpedia.org/class/yago/WikicatFilmsAboutProstitution
351	2531	http://dbpedia.org/class/yago/WikicatFrenchFilms
352	14225	http://dbpedia.org/class/yago/Wikicat2000sComedy-dramaFilms
353	10191	http://dbpedia.org/ontology/Person
354	14470	http://dbpedia.org/class/yago/Wikicat2000sComedyFilms
355	10828	http://dbpedia.org/class/yago/Wikicat1978Films
356	8271	http://dbpedia.org/class/yago/WikicatPeplumFilms
357	1282	http://dbpedia.org/class/yago/Wikicat2000sCrimeFilms
358	11001	http://dbpedia.org/class/yago/WikicatCountryMusicFilms
359	11858	http://dbpedia.org/class/yago/Wikicat1920sComedyFilms
360	11627	http://dbpedia.org/class/yago/WikicatBritishAdventureFilms
361	1220	http://dbpedia.org/class/yago/Wikicat1980sFantasyFilms
362	9182	http://dbpedia.org/class/yago/WikicatVigilanteFilms
363	7943	http://dbpedia.org/class/yago/Product104007894
364	2263	http://dbpedia.org/class/yago/ImaginaryBeing109483738
365	8868	http://dbpedia.org/class/yago/Soundtrack104262969
366	2086	http://dbpedia.org/class/yago/Wikicat1970sThrillerFilms
367	7427	http://dbpedia.org/class/yago/WikicatFilmsWithLiveActionAndAnimation
368	12555	http://dbpedia.org/class/yago/CausalAgent100007347
369	969	http://dbpedia.org/class/yago/WikicatFilmsBasedOnComics
370	1450	http://dbpedia.org/class/yago/WikicatInterracialRomanceFilms
371	11003	http://dbpedia.org/class/yago/WikicatFilmsAboutActors
372	6624	http://dbpedia.org/class/yago/WikicatAviationFilms
373	2733	http://dbpedia.org/class/yago/WikicatFilmsAboutRevenge
374	4118	http://dbpedia.org/class/yago/WikicatFilmsAboutRaceAndEthnicity
375	12562	http://dbpedia.org/class/yago/WikicatFilmsBasedOnBooks
376	8829	http://dbpedia.org/class/yago/WikicatEnvironmentalFilms
377	2568	http://dbpedia.org/class/yago/WikicatAmericanRemakesOfFrenchFilms
378	9964	http://dbpedia.org/class/yago/WikicatCaravanPicturesFilms
379	522	http://dbpedia.org/class/yago/WikicatAmericanComedyScienceFictionFilms
380	14573	http://dbpedia.org/class/yago/WikicatSupernaturalThrillerFilms
381	1535	http://dbpedia.org/class/yago/WikicatFilmsAboutJournalists
382	8595	http://dbpedia.org/class/yago/Wikicat1970sScienceFictionFilms
383	12797	http://dbpedia.org/class/yago/WikicatActionComedyFilms
384	4036	http://dbpedia.org/class/yago/WikicatComedyMysteryFilms
385	8133	http://dbpedia.org/class/yago/WikicatAmericanDramaFilms
386	6556	http://dbpedia.org/class/yago/WikicatFilmsAboutAbduction
387	9782	http://dbpedia.org/class/yago/Wikicat1964Films
388	8822	http://dbpedia.org/class/yago/WikicatAustralianFilms
389	14138	http://dbpedia.org/class/yago/WikicatAmericanBiographicalFilms
390	10946	http://dbpedia.org/class/yago/WikicatBritishRomanticDramaFilms
391	5036	http://dbpedia.org/class/yago/WikicatSatiricalFilms
392	2647	http://dbpedia.org/class/yago/WikicatFrenchDramaFilms
393	13529	http://dbpedia.org/class/yago/WikicatAnimatedDramaFilms
394	8476	http://dbpedia.org/class/yago/WikicatIMAXFilms
395	750	http://dbpedia.org/class/yago/WikicatFilmsFeaturingABestDramaActressGoldenGlobeWinningPerformance
396	2986	http://dbpedia.org/class/yago/WikicatAmericanWestern(genre)Films
397	11706	http://dbpedia.org/class/yago/WikicatAmericanMusicalComedyFilms
