kgid	dbid	dblink
149	3352	http://dbpedia.org/resource/Burnett_Guffey
150	4072	http://dbpedia.org/resource/Richard_Greatrex
151	14355	http://dbpedia.org/resource/Peter_Lyons_Collister
152	172	http://dbpedia.org/resource/Sven_Nykvist
153	10753	http://dbpedia.org/resource/Alexander_Gruszynski
154	7620	http://dbpedia.org/resource/Russell_Harlan
155	13698	http://dbpedia.org/resource/David_Abel_(cinematographer)
156	14272	http://dbpedia.org/resource/Barry_Sonnenfeld
157	12432	http://dbpedia.org/resource/Hiro_Narita
158	13381	http://dbpedia.org/resource/Allen_Daviau
159	5635	http://dbpedia.org/resource/Oliver_Wood_(cinematographer)
160	4034	http://dbpedia.org/resource/David_M._Walsh
161	4090	http://dbpedia.org/resource/John_Alton
162	7436	http://dbpedia.org/resource/Alex_Nepomniaschy
163	6960	http://dbpedia.org/resource/British_Society_of_Cinematographers
164	13657	http://dbpedia.org/resource/Robert_Paynter
165	13250	http://dbpedia.org/resource/David_Tattersall
166	3720	http://dbpedia.org/resource/Michael_Ballhaus
167	186	http://dbpedia.org/resource/Carlo_Di_Palma
168	1722	http://dbpedia.org/resource/Declan_Quinn
169	6266	http://dbpedia.org/resource/Russell_Metty
170	12310	http://dbpedia.org/resource/Matthew_F._Leonetti
171	7457	http://dbpedia.org/resource/John_Schwartzman
172	13908	http://dbpedia.org/resource/Luciano_Tovoli
173	5190	http://dbpedia.org/resource/Stephen_H._Burum
174	4074	http://dbpedia.org/resource/Charles_Lang
175	11055	http://dbpedia.org/resource/Renato_Berta
176	14007	http://dbpedia.org/resource/Andrzej_Bartkowiak
177	5524	http://dbpedia.org/resource/Chris_Menges
178	8407	http://dbpedia.org/resource/David_Eggby
179	1843	http://dbpedia.org/resource/Paul_Lohmann
180	1181	http://dbpedia.org/resource/Ernest_Laszlo
181	11160	http://dbpedia.org/resource/Andrew_Dunn_(cinematographer)
182	10304	http://dbpedia.org/resource/Reynaldo_Villalobos
183	2764	http://dbpedia.org/resource/Douglas_Slocombe
184	7326	http://dbpedia.org/resource/Arthur_Albert
185	1538	http://dbpedia.org/resource/Remi_Adefarasin
186	14341	http://dbpedia.org/resource/James_Glennon
187	6224	http://dbpedia.org/resource/Conrad_Hall
188	12837	http://dbpedia.org/resource/Thierry_Arbogast
189	7933	http://dbpedia.org/resource/Oswald_Morris
190	11740	http://dbpedia.org/resource/Howard_Atherton
191	10425	http://dbpedia.org/resource/Freddie_Francis
192	10985	http://dbpedia.org/resource/Gilbert_Taylor
193	8541	http://dbpedia.org/resource/Thomas_E._Ackerman
194	3319	http://dbpedia.org/resource/Victor_J._Kemper
195	2375	http://dbpedia.org/resource/Douglas_Milsome
196	2726	http://dbpedia.org/resource/Phil_MÃ©heux
197	10654	http://dbpedia.org/resource/Winton_Hoch
198	5114	http://dbpedia.org/resource/Giuseppe_Rotunno
199	237	http://dbpedia.org/resource/Mark_Irwin
200	2676	http://dbpedia.org/resource/Eduardo_Serra
201	333	http://dbpedia.org/resource/Jan_de_Bont
202	3799	http://dbpedia.org/resource/Bruno_Nuytten
203	11961	http://dbpedia.org/resource/Tom_Richmond_(cinematographer)
204	13924	http://dbpedia.org/resource/Karl_Struss
205	10405	http://dbpedia.org/resource/Janusz_KamiÅski
206	5803	http://dbpedia.org/resource/Harris_Savides
207	1398	http://dbpedia.org/resource/William_A._Fraker
208	4978	http://dbpedia.org/resource/William_H._Daniels
209	9694	http://dbpedia.org/resource/Milton_R._Krasner
210	2408	http://dbpedia.org/resource/Jack_Cardiff
211	9616	http://dbpedia.org/resource/Stefan_Czapsky
212	6995	http://dbpedia.org/resource/Andrew_Laszlo
213	5487	http://dbpedia.org/resource/Dante_Spinotti
214	1903	http://dbpedia.org/resource/Ted_Moore
215	1389	http://dbpedia.org/resource/Zhao_Fei
216	7923	http://dbpedia.org/resource/Robert_M._Stevens
217	1350	http://dbpedia.org/resource/Gordon_Willis
218	7963	http://dbpedia.org/resource/Dean_Semler
219	1286	http://dbpedia.org/resource/Tonino_Delli_Colli
220	1349	http://dbpedia.org/resource/Dean_Cundey
221	9390	http://dbpedia.org/resource/Jack_N._Green
222	348	http://dbpedia.org/resource/Tim_Suhrstedt
223	10375	http://dbpedia.org/resource/Ric_Waite
224	10898	http://dbpedia.org/resource/Stuart_Dryburgh
225	9091	http://dbpedia.org/resource/Clifford_Stine
226	7803	http://dbpedia.org/resource/Isidore_Mankofsky
227	10603	http://dbpedia.org/resource/Daryn_Okada
228	1451	http://dbpedia.org/resource/Mikael_Salomon
229	480	http://dbpedia.org/resource/John_F._Seitz
230	10904	http://dbpedia.org/resource/Joseph_Walker_(cinematographer)
231	5494	http://dbpedia.org/resource/Ward_Russell
232	1481	http://dbpedia.org/resource/Arthur_Edeson
233	734	http://dbpedia.org/resource/Robby_MÃ¼ller
234	12673	http://dbpedia.org/resource/Donald_McAlpine
235	9002	http://dbpedia.org/resource/John_de_Borman
236	11790	http://dbpedia.org/resource/John_Bailey_(cinematographer)
237	4480	http://dbpedia.org/resource/Jordan_Cronenweth
