kgid	dbid	dblink
74	1853	http://dbpedia.org/resource/Michael_Winner
75	7157	http://dbpedia.org/resource/Dylan_Tichenor
76	11768	http://dbpedia.org/resource/William_M._Anderson
77	10478	http://dbpedia.org/resource/Spike_Lee
78	10851	http://dbpedia.org/resource/Frank_Morriss
79	7737	http://dbpedia.org/resource/Peter_Honess
80	12116	http://dbpedia.org/resource/Arthur_P._Schmidt
81	11778	http://dbpedia.org/resource/William_Steinkamp
82	6111	http://dbpedia.org/resource/Stanley_Kubrick
83	8957	http://dbpedia.org/resource/Rudi_Fehr
84	506	http://dbpedia.org/resource/Peter_Taylor_(editor)
85	815	http://dbpedia.org/resource/Scott_Mosier
86	11205	http://dbpedia.org/resource/Sidney_Wolinsky
87	2304	http://dbpedia.org/resource/Bud_S._Smith
88	2598	http://dbpedia.org/resource/Sam_O'Steen
89	7713	http://dbpedia.org/resource/Paul_Hirsch_(film_editor)
90	13849	http://dbpedia.org/resource/Robert_Leighton_(film_editor)
91	3558	http://dbpedia.org/resource/David_Brenner_(editor)
92	9555	http://dbpedia.org/resource/Martin_Walsh_(film_editor)
93	4060	http://dbpedia.org/resource/Mary_Sweeney
94	4016	http://dbpedia.org/resource/Taylor_Hackford
95	874	http://dbpedia.org/resource/Chris_Lebenzon
96	4923	http://dbpedia.org/resource/Tony_Randel
97	11928	http://dbpedia.org/resource/Sam_Raimi
98	7524	http://dbpedia.org/resource/Priscilla_Nedd-Friendly
99	8101	http://dbpedia.org/resource/William_Hoy
100	11603	http://dbpedia.org/resource/Gerald_B._Greenberg
101	8401	http://dbpedia.org/resource/Robert_C._Jones
102	7557	http://dbpedia.org/resource/Joe_Hutshing
103	12247	http://dbpedia.org/resource/Ronald_Sanders
104	9834	http://dbpedia.org/resource/Cotton_Warburton
105	5887	http://dbpedia.org/resource/Peter_R._Hunt
106	27	http://dbpedia.org/resource/Adrienne_Fazan
107	12359	http://dbpedia.org/resource/Gene_Havlick
108	1245	http://dbpedia.org/resource/Leslie_Jones_(editor)
109	1730	http://dbpedia.org/resource/William_H._Ziegler
110	73	http://dbpedia.org/resource/Richard_Marks
111	8013	http://dbpedia.org/resource/Jon_Poll
112	10379	http://dbpedia.org/resource/Susan_Shipton
113	3156	http://dbpedia.org/resource/Terry_Rawlings
114	13347	http://dbpedia.org/resource/John_Wright_(film_editor)
115	14018	http://dbpedia.org/resource/Dede_Allen
116	7734	http://dbpedia.org/resource/Jim_Miller_(film_editor)
117	3824	http://dbpedia.org/resource/Akira_Kurosawa
118	2266	http://dbpedia.org/resource/John_Glen_(director)
119	9881	http://dbpedia.org/resource/John_Carpenter
120	2971	http://dbpedia.org/resource/Jamie_Uys
121	13560	http://dbpedia.org/resource/Alisa_Lepselter
122	9606	http://dbpedia.org/resource/Frank_J._Urioste
123	14028	http://dbpedia.org/resource/Gregg_Araki
124	10531	http://dbpedia.org/resource/Don_Zimmerman_(film_editor)
125	8961	http://dbpedia.org/resource/Ferris_Webster
126	10717	http://dbpedia.org/resource/Hal_Pereira
127	5617	http://dbpedia.org/resource/Lou_Lombardo_(filmmaker)
128	8340	http://dbpedia.org/resource/Ray_Lovejoy
129	10584	http://dbpedia.org/resource/Charlie_Chaplin
130	3398	http://dbpedia.org/resource/Peter_Przygodda
131	13110	http://dbpedia.org/resource/Gerry_Hambling
132	14689	http://dbpedia.org/resource/Steven_Soderbergh
133	12277	http://dbpedia.org/resource/Billy_Weber
134	14437	http://dbpedia.org/resource/George_A._Romero
135	2665	http://dbpedia.org/resource/Peter_Jackson
136	793	http://dbpedia.org/resource/Tom_Rolf
137	11829	http://dbpedia.org/resource/Glen_Scantlebury
138	14044	http://dbpedia.org/resource/Kevin_Brownlow
139	4225	http://dbpedia.org/resource/Craig_McKay_(film_editor)
140	5399	http://dbpedia.org/resource/William_Goldenberg
141	8690	http://dbpedia.org/resource/Nick_Fletcher
142	3397	http://dbpedia.org/resource/Jean-Luc_Godard
143	6883	http://dbpedia.org/resource/Verna_Fields
144	12592	http://dbpedia.org/resource/John_Waters
145	9761	http://dbpedia.org/resource/Gus_Van_Sant
146	9589	http://dbpedia.org/resource/Conrad_Buff
147	5110	http://dbpedia.org/resource/George_Akers
148	2481	http://dbpedia.org/resource/Thelma_Schoonmaker
149	8249	http://dbpedia.org/resource/Pembroke_J._Herring
150	13208	http://dbpedia.org/resource/Hal_Hartley
151	4288	http://dbpedia.org/resource/Ralph_Kemplen
152	9488	http://dbpedia.org/resource/Andrew_Mondshein
153	7004	http://dbpedia.org/resource/Peter_Zinner
154	2020	http://dbpedia.org/resource/Ang_Lee
155	10984	http://dbpedia.org/resource/Peter_Teschner
156	4941	http://dbpedia.org/resource/Fredric_Steinkamp
157	10007	http://dbpedia.org/resource/Raja_Gosnell
158	6204	http://dbpedia.org/resource/Walter_Murch
159	10196	http://dbpedia.org/resource/Sheldon_Kahn
160	413	http://dbpedia.org/resource/Steven_Rosenblum
161	6583	http://dbpedia.org/resource/Ted_J._Kent
162	11418	http://dbpedia.org/resource/Geraldine_Peroni
163	2833	http://dbpedia.org/resource/J._Terry_Williams
164	3932	http://dbpedia.org/resource/John_Ottman
165	2888	http://dbpedia.org/resource/Robert_Estrin
166	130	http://dbpedia.org/resource/John_Cassavetes
167	8492	http://dbpedia.org/resource/Mark_Warner_(film_editor)
168	9479	http://dbpedia.org/resource/David_Rosenbloom
169	2976	http://dbpedia.org/resource/Julian_Doyle_(filmmaker)
170	10122	http://dbpedia.org/resource/Saar_Klein
171	5710	http://dbpedia.org/resource/Francis_Ford_Coppola
172	648	http://dbpedia.org/resource/John_Jympson
173	4826	http://dbpedia.org/resource/Mike_Figgis
174	6217	http://dbpedia.org/resource/Carol_Littleton
175	10544	http://dbpedia.org/resource/Victor_Nu̱ez
176	14102	http://dbpedia.org/resource/George_Bowers_(filmmaker)
177	12250	http://dbpedia.org/resource/Humphrey_Dixon
178	8307	http://dbpedia.org/resource/James_Lyons_(film_editor)
179	6353	http://dbpedia.org/resource/Michelangelo_Antonioni
180	13743	http://dbpedia.org/resource/Tatiana_S._Riegel
181	7669	http://dbpedia.org/resource/Conrad_Buff_IV
182	10121	http://dbpedia.org/resource/William_H._Reynolds
183	9081	http://dbpedia.org/resource/Todd_Haynes
184	13774	http://dbpedia.org/resource/John_G._Avildsen
185	11440	http://dbpedia.org/resource/Thom_Noble
186	282	http://dbpedia.org/resource/Tommy_Lee_Wallace
187	11085	http://dbpedia.org/resource/Bob_Ducsay
188	8528	http://dbpedia.org/resource/Robert_Wise
189	9814	http://dbpedia.org/resource/Pietro_Scalia
190	14376	http://dbpedia.org/resource/Richard_Nord
191	8575	http://dbpedia.org/resource/Michael_Tronick
192	4069	http://dbpedia.org/resource/Dorothy_Spencer
193	12205	http://dbpedia.org/resource/Jos̩_Salcedo
194	1084	http://dbpedia.org/resource/Bruce_Green
195	3176	http://dbpedia.org/resource/Samuel_E._Beetley
196	11097	http://dbpedia.org/resource/Richard_A._Harris
197	11630	http://dbpedia.org/resource/Nick_Gomez
198	14702	http://dbpedia.org/resource/Christopher_Tellefsen
199	1185	http://dbpedia.org/resource/Hal_Ashby
200	4514	http://dbpedia.org/resource/Jeff_Betancourt
201	3421	http://dbpedia.org/resource/Stephen_Mirrione
202	9913	http://dbpedia.org/resource/Bruce_Cannon
203	10402	http://dbpedia.org/resource/Tariq_Anwar_(film_editor)
204	5599	http://dbpedia.org/resource/John_Sayles
205	10873	http://dbpedia.org/resource/Lisa_Zeno_Churgin
206	5822	http://dbpedia.org/resource/Alan_Heim
207	6571	http://dbpedia.org/resource/Patrick_Lussier
208	8419	http://dbpedia.org/resource/Louis_R._Loeffler
209	5265	http://dbpedia.org/resource/Arthur_Schmidt_(film_editor)
210	8454	http://dbpedia.org/resource/Stephen_A._Rotter
211	11705	http://dbpedia.org/resource/Owen_Marks
212	5581	http://dbpedia.org/resource/Thomas_Stanford_(film_editor)
213	10719	http://dbpedia.org/resource/Mark_Helfrich_(film_editor)
214	9320	http://dbpedia.org/resource/David_Weisbart
215	9741	http://dbpedia.org/resource/Sally_Menke
216	8100	http://dbpedia.org/resource/Elena_Maganini
217	7333	http://dbpedia.org/resource/Jeff_Gourson
218	263	http://dbpedia.org/resource/David_Lynch
219	14104	http://dbpedia.org/resource/Joel_Cox
220	13787	http://dbpedia.org/resource/Richard_Chew
221	7797	http://dbpedia.org/resource/Peter_E._Berger
