kgid	dbid	dblink
36	10331	http://dbpedia.org/resource/Dolly_Parton
37	11195	http://dbpedia.org/resource/Jerry_Lewis
38	5693	http://dbpedia.org/resource/Matthew_Robbins_(screenwriter)
39	9960	http://dbpedia.org/resource/Larry_McMurtry
40	9955	http://dbpedia.org/resource/John_Landis
41	12841	http://dbpedia.org/resource/Dr._John
42	4542	http://dbpedia.org/resource/David_Swift_(director)
43	9928	http://dbpedia.org/resource/Albert_Brooks
44	8644	http://dbpedia.org/resource/Susannah_Grant
45	5901	http://dbpedia.org/resource/John_Powell_(composer)
46	1373	http://dbpedia.org/resource/Brett_Leonard
47	11548	http://dbpedia.org/resource/Bernard_Rose_(director)
48	12822	http://dbpedia.org/resource/John_Duigan
49	2722	http://dbpedia.org/resource/Jim_Morrison
50	10478	http://dbpedia.org/resource/Spike_Lee
51	3553	http://dbpedia.org/resource/J._Todd_Anderson
52	4506	http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart
53	6111	http://dbpedia.org/resource/Stanley_Kubrick
54	927	http://dbpedia.org/resource/Alfred_Newman_(composer)
55	10567	http://dbpedia.org/resource/Jay_Presson_Allen
56	12907	http://dbpedia.org/resource/Carl_Reiner
57	3916	http://dbpedia.org/resource/Fran_Walsh
58	9483	http://dbpedia.org/resource/Terry_Hayes
59	5853	http://dbpedia.org/resource/John_Huston
60	6008	http://dbpedia.org/resource/Tim_Herlihy
61	10944	http://dbpedia.org/resource/Alan_Parker
62	1768	http://dbpedia.org/resource/Ben_Hecht
63	7724	http://dbpedia.org/resource/Jim_Thomas_(screenwriter)
64	3929	http://dbpedia.org/resource/Richard_Brooks
65	8824	http://dbpedia.org/resource/Emma_Thompson
66	12479	http://dbpedia.org/resource/Steven_E._de_Souza
67	12493	http://dbpedia.org/resource/Richard_LaGravenese
68	2916	http://dbpedia.org/resource/Rich_Wilkes
69	1238	http://dbpedia.org/resource/Tim_Robbins
70	13993	http://dbpedia.org/resource/John_Cusack
71	9296	http://dbpedia.org/resource/Melissa_Mathison
72	12722	http://dbpedia.org/resource/Hugh_Wilson_(director)
73	10836	http://dbpedia.org/resource/David_Twohy
74	679	http://dbpedia.org/resource/Stephen_Bishop_(singer)
75	3025	http://dbpedia.org/resource/Bruce_McCulloch
76	12534	http://dbpedia.org/resource/Randal_Kleiser
77	3138	http://dbpedia.org/resource/Sergio_Leone
78	2716	http://dbpedia.org/resource/Luis_BuÃ±uel
79	9881	http://dbpedia.org/resource/John_Carpenter
80	11048	http://dbpedia.org/resource/John_L._Balderston
81	10148	http://dbpedia.org/resource/Steve_Martin
82	6291	http://dbpedia.org/resource/Joe_Camp
83	1746	http://dbpedia.org/resource/Mike_Myers
84	3625	http://dbpedia.org/resource/Allan_Scott_(Scottish_screenwriter)
85	1140	http://dbpedia.org/resource/Ann_Biderman
86	13679	http://dbpedia.org/resource/David_Koepp
87	14142	http://dbpedia.org/resource/Nora_Ephron
88	9309	http://dbpedia.org/resource/Ray_Harryhausen
89	10584	http://dbpedia.org/resource/Charlie_Chaplin
90	8566	http://dbpedia.org/resource/Damon_Wayans
91	3568	http://dbpedia.org/resource/Michael_Crichton
92	12182	http://dbpedia.org/resource/Matt_Damon
93	11319	http://dbpedia.org/resource/Angelo_Badalamenti
94	2186	http://dbpedia.org/resource/Adolph_Green
95	2084	http://dbpedia.org/resource/Rand_Ravich
96	9423	http://dbpedia.org/resource/David_O._Selznick
97	8104	http://dbpedia.org/resource/Willard_Huyck
98	6965	http://dbpedia.org/resource/David_Newman_(filmmaker)
99	5263	http://dbpedia.org/resource/Lee_Holdridge
100	2597	http://dbpedia.org/resource/Sally_Potter
101	4589	http://dbpedia.org/resource/Jean-Jacques_Annaud
102	6652	http://dbpedia.org/resource/Edward_Burns
103	13392	http://dbpedia.org/resource/Delmer_Daves
104	13208	http://dbpedia.org/resource/Hal_Hartley
105	593	http://dbpedia.org/resource/Bob_Dylan
106	8279	http://dbpedia.org/resource/Kurt_Russell
107	8727	http://dbpedia.org/resource/Peter_Bogdanovich
108	1702	http://dbpedia.org/resource/Andrew_Fleming
109	2694	http://dbpedia.org/resource/Robbie_Robertson
110	6204	http://dbpedia.org/resource/Walter_Murch
111	14180	http://dbpedia.org/resource/Terry_Jones
112	13828	http://dbpedia.org/resource/Mel_Brooks
113	10433	http://dbpedia.org/resource/Jean-Claude_CarriÃ¨re
114	7850	http://dbpedia.org/resource/Gary_Ross
115	130	http://dbpedia.org/resource/John_Cassavetes
116	633	http://dbpedia.org/resource/Ralph_Wright
117	13649	http://dbpedia.org/resource/Dan_Hartman
118	10823	http://dbpedia.org/resource/Neil_Young
119	1054	http://dbpedia.org/resource/Bernardo_Bertolucci
120	6631	http://dbpedia.org/resource/Dana_Stevens_(screenwriter)
121	13851	http://dbpedia.org/resource/Michael_Wilson_(writer)
122	3291	http://dbpedia.org/resource/Richard_Pryor
123	5710	http://dbpedia.org/resource/Francis_Ford_Coppola
124	14026	http://dbpedia.org/resource/Mario_Puzo
125	7351	http://dbpedia.org/resource/Debra_Hill
126	8332	http://dbpedia.org/resource/Stephan_Elliott
127	12667	http://dbpedia.org/resource/Robert_Rossen
128	6959	http://dbpedia.org/resource/Bernie_Mac
129	2913	http://dbpedia.org/resource/Sherri_Stoner
130	1221	http://dbpedia.org/resource/Joseph_L._Mankiewicz
131	3135	http://dbpedia.org/resource/David_Rayfiel
132	12093	http://dbpedia.org/resource/Ron_Clements
133	3263	http://dbpedia.org/resource/Jim_Carrey
134	4973	http://dbpedia.org/resource/Larry_Gross
135	2150	http://dbpedia.org/resource/Agnieszka_Holland
136	9612	http://dbpedia.org/resource/Carl_Franklin
137	4958	http://dbpedia.org/resource/Curt_Siodmak
138	13530	http://dbpedia.org/resource/Will_Ferrell
139	3175	http://dbpedia.org/resource/Reginald_Hudlin
140	4500	http://dbpedia.org/resource/Bonnie_Hunt
141	12572	http://dbpedia.org/resource/Al_Pacino
142	795	http://dbpedia.org/resource/L._M._Kit_Carson
143	12741	http://dbpedia.org/resource/Curtis_Hanson
144	5030	http://dbpedia.org/resource/William_Friedkin
145	7585	http://dbpedia.org/resource/George_Seaton
146	9682	http://dbpedia.org/resource/Allan_Carr
147	682	http://dbpedia.org/resource/John_Michael_Hayes
148	11830	http://dbpedia.org/resource/James_Schamus
149	14391	http://dbpedia.org/resource/Mary_Shelley
150	11832	http://dbpedia.org/resource/Tom_Shadyac
151	13476	http://dbpedia.org/resource/Andrew_Miller_(actor)
152	10452	http://dbpedia.org/resource/James_Toback
153	2419	http://dbpedia.org/resource/Tony_Gilroy
154	4357	http://dbpedia.org/resource/Darrell_Roodt
155	11321	http://dbpedia.org/resource/Craig_Ferguson
156	3624	http://dbpedia.org/resource/Alan_Ormsby
157	8372	http://dbpedia.org/resource/Craig_Bolotin
158	3688	http://dbpedia.org/resource/Paul_Reubens
159	5523	http://dbpedia.org/resource/Woody_Allen
160	10082	http://dbpedia.org/resource/Harold_Pinter
161	9257	http://dbpedia.org/resource/Leslie_Bricusse
162	12904	http://dbpedia.org/resource/Preston_Sturges
163	11419	http://dbpedia.org/resource/Jeffrey_Boam
164	12352	http://dbpedia.org/resource/Charles_Edward_Pogue
165	9412	http://dbpedia.org/resource/Eugene_Levy
166	8235	http://dbpedia.org/resource/Steve_Buscemi
167	5682	http://dbpedia.org/resource/Kenneth_Branagh
168	5377	http://dbpedia.org/resource/Elvis_Presley
169	7826	http://dbpedia.org/resource/Chuck_Norris
170	5692	http://dbpedia.org/resource/Jasmin_Dizdar
171	6645	http://dbpedia.org/resource/Polly_Platt
172	13386	http://dbpedia.org/resource/Richard_Matheson
173	14013	http://dbpedia.org/resource/Gregory_Widen
174	6413	http://dbpedia.org/resource/John_Hughes_(filmmaker)
175	12969	http://dbpedia.org/resource/David_Seltzer
176	8190	http://dbpedia.org/resource/Peter_Hyams
177	3334	http://dbpedia.org/resource/Ward_Kimball
178	4418	http://dbpedia.org/resource/John_Altman_(composer)
179	5671	http://dbpedia.org/resource/Tom_Noonan
180	7356	http://dbpedia.org/resource/Robert_Mark_Kamen
181	11696	http://dbpedia.org/resource/Michael_O'Donoghue
182	8170	http://dbpedia.org/resource/Robin_Swicord
183	7832	http://dbpedia.org/resource/Clark_Gregg
184	4341	http://dbpedia.org/resource/Daisy_von_Scherler_Mayer
185	11262	http://dbpedia.org/resource/Robert_Benton
186	5429	http://dbpedia.org/resource/Bruce_A._Evans
187	12395	http://dbpedia.org/resource/Peter_Farrelly
188	188	http://dbpedia.org/resource/Michael_Herz_(producer)
189	11260	http://dbpedia.org/resource/Dennis_Feldman
190	13166	http://dbpedia.org/resource/Rusty_Cundieff
191	12948	http://dbpedia.org/resource/Larry_David
192	3427	http://dbpedia.org/resource/Chris_Columbus_(filmmaker)
193	4657	http://dbpedia.org/resource/Patrick_Bauchau
194	3588	http://dbpedia.org/resource/Walon_Green
195	8045	http://dbpedia.org/resource/Armyan_Bernstein
196	4096	http://dbpedia.org/resource/Marshall_Brickman
197	6356	http://dbpedia.org/resource/John_Musker
198	12879	http://dbpedia.org/resource/Takeshi_Kitano
199	11897	http://dbpedia.org/resource/John_Singleton
200	1053	http://dbpedia.org/resource/Graham_Yost
201	8832	http://dbpedia.org/resource/Michael_Palin
202	4578	http://dbpedia.org/resource/Richard_Gibbs
203	12069	http://dbpedia.org/resource/Andrew_Kevin_Walker
204	3556	http://dbpedia.org/resource/Aaron_Sorkin
205	14539	http://dbpedia.org/resource/Troy_Beyer
206	13754	http://dbpedia.org/resource/Marlon_Wayans
207	5380	http://dbpedia.org/resource/Quentin_Tarantino
208	3614	http://dbpedia.org/resource/Robert_Mitchum
209	3948	http://dbpedia.org/resource/Ted_Tally
210	1817	http://dbpedia.org/resource/Steve_Oedekerk
211	4425	http://dbpedia.org/resource/Elia_Kazan
212	2765	http://dbpedia.org/resource/Steve_Kloves
213	11083	http://dbpedia.org/resource/Frank_Whaley
214	13327	http://dbpedia.org/resource/Tom_DiCillo
215	4428	http://dbpedia.org/resource/Dalton_Trumbo
216	4060	http://dbpedia.org/resource/Mary_Sweeney
217	155	http://dbpedia.org/resource/Dave_Chappelle
218	14112	http://dbpedia.org/resource/Tom_Mankiewicz
219	7367	http://dbpedia.org/resource/Eric_Roth
220	4447	http://dbpedia.org/resource/Robert_Stevenson_(director)
221	6176	http://dbpedia.org/resource/Paul_Dehn
222	4827	http://dbpedia.org/resource/John_Thomas_(screenwriter)
223	2588	http://dbpedia.org/resource/Bob_Gale
224	5880	http://dbpedia.org/resource/Dario_Argento
225	1937	http://dbpedia.org/resource/Bobby_Darin
226	3641	http://dbpedia.org/resource/Ruth_Rose
227	11574	http://dbpedia.org/resource/Gilda_Radner
228	1763	http://dbpedia.org/resource/Walter_Newman_(screenwriter)
229	13829	http://dbpedia.org/resource/Pedro_AlmodÃ³var
230	787	http://dbpedia.org/resource/Sherman_Brothers
231	11324	http://dbpedia.org/resource/Stephen_Sommers
232	2831	http://dbpedia.org/resource/Lawrence_Konner
233	9571	http://dbpedia.org/resource/Chuck_Russell
234	10156	http://dbpedia.org/resource/Christopher_Guest
235	3281	http://dbpedia.org/resource/Paul_Weitz_(filmmaker)
236	8548	http://dbpedia.org/resource/Hoagy_Carmichael
237	10605	http://dbpedia.org/resource/Brian_May
238	6558	http://dbpedia.org/resource/Jonathan_Lynn
239	7685	http://dbpedia.org/resource/E._Max_Frye
240	2579	http://dbpedia.org/resource/Mark_Rosenthal
241	7847	http://dbpedia.org/resource/Keenen_Ivory_Wayans
242	8154	http://dbpedia.org/resource/Bruce_Feirstein
243	13596	http://dbpedia.org/resource/Otis_Redding
244	731	http://dbpedia.org/resource/Tom_Hanks
245	575	http://dbpedia.org/resource/Nicholas_Meyer
246	14283	http://dbpedia.org/resource/Michael_De_Luca
247	14689	http://dbpedia.org/resource/Steven_Soderbergh
248	2459	http://dbpedia.org/resource/Kurt_Wimmer
249	13762	http://dbpedia.org/resource/Carl_Gottlieb
250	9341	http://dbpedia.org/resource/Larry_Cohen
251	11519	http://dbpedia.org/resource/Bruce_Beresford
252	2729	http://dbpedia.org/resource/Steven_Brill_(scriptwriter)
253	4333	http://dbpedia.org/resource/Frank_Darabont
254	8860	http://dbpedia.org/resource/Henry_Mancini
255	5588	http://dbpedia.org/resource/James_Orr_(filmmaker)
256	11395	http://dbpedia.org/resource/Neil_Jordan
257	4394	http://dbpedia.org/resource/Denis_Leary
258	209	http://dbpedia.org/resource/Don_Mancini
259	8801	http://dbpedia.org/resource/Daniel_Waters_(screenwriter)
260	7081	http://dbpedia.org/resource/Vondie_Curtis-Hall
261	3655	http://dbpedia.org/resource/Peter_Berg
262	5701	http://dbpedia.org/resource/Paul_Auster
263	3630	http://dbpedia.org/resource/Fred_Schepisi
264	14661	http://dbpedia.org/resource/Dean_Riesner
265	6826	http://dbpedia.org/resource/Prince_(musician)
266	9929	http://dbpedia.org/resource/Tom_Schulman
267	7884	http://dbpedia.org/resource/Emilio_Estevez
268	11037	http://dbpedia.org/resource/Toby_Emmerich
269	2020	http://dbpedia.org/resource/Ang_Lee
270	3763	http://dbpedia.org/resource/Pen_Densham
271	11089	http://dbpedia.org/resource/Delia_Ephron
272	146	http://dbpedia.org/resource/Guillermo_del_Toro
273	863	http://dbpedia.org/resource/Amy_Heckerling
274	11824	http://dbpedia.org/resource/Michael_G._Wilson
275	11092	http://dbpedia.org/resource/Neal_Israel
276	9997	http://dbpedia.org/resource/Al_Franken
277	9051	http://dbpedia.org/resource/James_B._Harris
278	11434	http://dbpedia.org/resource/Jay_Roach
279	1516	http://dbpedia.org/resource/Tim_Kazurinsky
280	8959	http://dbpedia.org/resource/Mike_Leigh
281	14599	http://dbpedia.org/resource/Kevin_Wade
282	10103	http://dbpedia.org/resource/James_Algar
283	7484	http://dbpedia.org/resource/Garry_Marshall
284	6713	http://dbpedia.org/resource/Sylvester_Stallone
285	4826	http://dbpedia.org/resource/Mike_Figgis
286	9905	http://dbpedia.org/resource/Jerry_Zucker_(film_director)
287	2468	http://dbpedia.org/resource/Terry_Southern
288	10208	http://dbpedia.org/resource/David_A._Stewart
289	12724	http://dbpedia.org/resource/Marc_Lawrence_(filmmaker)
290	162	http://dbpedia.org/resource/Franco_Zeffirelli
291	4814	http://dbpedia.org/resource/Billy_Crystal
292	1441	http://dbpedia.org/resource/Richard_Curtis
293	13960	http://dbpedia.org/resource/Michael_Imperioli
294	7476	http://dbpedia.org/resource/Norm_Macdonald
295	1958	http://dbpedia.org/resource/John_Dahl
296	3649	http://dbpedia.org/resource/Michael_McDowell_(author)
297	621	http://dbpedia.org/resource/Rob_Zombie
298	282	http://dbpedia.org/resource/Tommy_Lee_Wallace
299	11676	http://dbpedia.org/resource/Leo_McCarey
300	12431	http://dbpedia.org/resource/Deborah_Kaplan
301	13121	http://dbpedia.org/resource/Harley_Peyton
302	11630	http://dbpedia.org/resource/Nick_Gomez
303	14474	http://dbpedia.org/resource/Jonathan_Roberts_(writer)
304	13791	http://dbpedia.org/resource/Peter_M._Lenkov
305	4403	http://dbpedia.org/resource/James_V._Hart
306	13760	http://dbpedia.org/resource/LL_Cool_J
307	13592	http://dbpedia.org/resource/Graeme_Revell
308	5626	http://dbpedia.org/resource/Steve_Barron
309	498	http://dbpedia.org/resource/Andrew_Davis_(director)
310	1869	http://dbpedia.org/resource/Harve_Bennett
311	6750	http://dbpedia.org/resource/Bonnie_and_Terry_Turner
312	977	http://dbpedia.org/resource/Alvin_Sargent
313	11333	http://dbpedia.org/resource/Laurence_Olivier
314	3885	http://dbpedia.org/resource/Annie_Lennox
315	12892	http://dbpedia.org/resource/John_Milius
316	6601	http://dbpedia.org/resource/William_Dear
317	14503	http://dbpedia.org/resource/Phil_Hartman
318	10644	http://dbpedia.org/resource/Kevin_Williamson_(screenwriter)
319	12126	http://dbpedia.org/resource/David_Newman_(composer)
320	9676	http://dbpedia.org/resource/Nick_Park
321	3372	http://dbpedia.org/resource/Chi_Muoi_Lo
322	9084	http://dbpedia.org/resource/Robert_Downey_Sr.
323	6398	http://dbpedia.org/resource/Paul_Brickman
324	11667	http://dbpedia.org/resource/Edward_Neumeier
325	6517	http://dbpedia.org/resource/Danny_Elfman
326	8353	http://dbpedia.org/resource/Werner_Herzog
327	10485	http://dbpedia.org/resource/Alan_J._Pakula
328	7063	http://dbpedia.org/resource/Marc_Davis_(animator)
329	5366	http://dbpedia.org/resource/Rob_Schneider
330	470	http://dbpedia.org/resource/John_Hodge_(screenwriter)
331	3978	http://dbpedia.org/resource/Leslie_Dixon
332	3684	http://dbpedia.org/resource/Joe_Eszterhas
333	14460	http://dbpedia.org/resource/Robert_Dillon
334	4451	http://dbpedia.org/resource/Anthony_Minghella
335	10595	http://dbpedia.org/resource/James_Cameron
336	13987	http://dbpedia.org/resource/Don_Coscarelli
337	14703	http://dbpedia.org/resource/Barry_Mann
338	6002	http://dbpedia.org/resource/Alan_Rickman
339	1721	http://dbpedia.org/resource/Stirling_Silliphant
340	11292	http://dbpedia.org/resource/Paul_Shaffer
341	993	http://dbpedia.org/resource/Shinya_Tsukamoto
342	14670	http://dbpedia.org/resource/Eric_Bernt
343	9691	http://dbpedia.org/resource/Stephen_Schiff
344	6332	http://dbpedia.org/resource/Winston_Hibler
345	10444	http://dbpedia.org/resource/Blake_Edwards
346	8388	http://dbpedia.org/resource/Jay_Cocks
347	12791	http://dbpedia.org/resource/Fritz_Lang
348	4565	http://dbpedia.org/resource/Elvis_Costello
349	7595	http://dbpedia.org/resource/Charles_Band
350	10276	http://dbpedia.org/resource/Lili_Taylor
351	3385	http://dbpedia.org/resource/Lewis_Colick
352	1386	http://dbpedia.org/resource/Perce_Pearce
353	8979	http://dbpedia.org/resource/Shane_Black
354	14021	http://dbpedia.org/resource/Stuart_Gordon
355	5326	http://dbpedia.org/resource/Bobcat_Goldthwait
356	7574	http://dbpedia.org/resource/William_Nicholson_(writer)
357	7062	http://dbpedia.org/resource/James_Mangold
358	12143	http://dbpedia.org/resource/Philip_Proctor
359	8582	http://dbpedia.org/resource/Nick_Castle
360	6374	http://dbpedia.org/resource/Steven_Zaillian
361	8425	http://dbpedia.org/resource/W._Somerset_Maugham
362	13615	http://dbpedia.org/resource/Babaloo_Mandel
363	3777	http://dbpedia.org/resource/Joss_Whedon
364	12674	http://dbpedia.org/resource/Morgan_J._Freeman
365	13028	http://dbpedia.org/resource/Jimmy_Sangster
366	6021	http://dbpedia.org/resource/Charles_Bennett_(screenwriter)
367	8166	http://dbpedia.org/resource/Harmony_Korine
368	12739	http://dbpedia.org/resource/Scott_Alexander_and_Larry_Karaszewski
369	7912	http://dbpedia.org/resource/Scott_Frank
370	12940	http://dbpedia.org/resource/Bruce_Brown
371	6417	http://dbpedia.org/resource/Steven_Spielberg
372	3206	http://dbpedia.org/resource/Charles_Chaplin
373	14409	http://dbpedia.org/resource/Neil_Simon
374	1531	http://dbpedia.org/resource/Brian_Eno
375	8563	http://dbpedia.org/resource/Kevin_Jarre
376	8755	http://dbpedia.org/resource/Judd_Apatow
377	8067	http://dbpedia.org/resource/Jane_Campion
378	409	http://dbpedia.org/resource/GÃ©rard_Brach
379	4794	http://dbpedia.org/resource/Ryuzo_Kikushima
380	11286	http://dbpedia.org/resource/Hayao_Miyazaki
381	7867	http://dbpedia.org/resource/Cameron_Crowe
382	12183	http://dbpedia.org/resource/Truman_Capote
383	11451	http://dbpedia.org/resource/Kasi_Lemmons
384	2809	http://dbpedia.org/resource/David_Zucker_(filmmaker)
385	13470	http://dbpedia.org/resource/Jamaa_Fanaka
386	15	http://dbpedia.org/resource/Paul_McCartney
387	12848	http://dbpedia.org/resource/Kevin_Smith
388	8073	http://dbpedia.org/resource/Carter_Burwell
389	4004	http://dbpedia.org/resource/Maxwell_Anderson
390	13458	http://dbpedia.org/resource/Joe_Ranft
391	12683	http://dbpedia.org/resource/Barry_Levinson
392	5980	http://dbpedia.org/resource/John_Turturro
393	499	http://dbpedia.org/resource/Claude_Berri
394	8031	http://dbpedia.org/resource/Clive_Barker
395	13034	http://dbpedia.org/resource/James_L._Brooks
396	12693	http://dbpedia.org/resource/Bo_Goldman
397	2479	http://dbpedia.org/resource/Ed_Wood
398	7462	http://dbpedia.org/resource/Michael_Hoffman_(American_director)
399	12358	http://dbpedia.org/resource/Hilary_Henkin
400	9857	http://dbpedia.org/resource/Julius_J._Epstein
401	12268	http://dbpedia.org/resource/Sean_Penn
402	7483	http://dbpedia.org/resource/Steve_Pink
403	2308	http://dbpedia.org/resource/Billy_Wilder
404	132	http://dbpedia.org/resource/Ted_Elliott_(screenwriter)
405	11928	http://dbpedia.org/resource/Sam_Raimi
406	8873	http://dbpedia.org/resource/Christopher_Hampton
407	2577	http://dbpedia.org/resource/Barry_W._Blaustein
408	1390	http://dbpedia.org/resource/Karey_Kirkpatrick
409	9256	http://dbpedia.org/resource/Wayne_Wang
410	322	http://dbpedia.org/resource/David_Bowie
411	3465	http://dbpedia.org/resource/George_Lucas
412	8647	http://dbpedia.org/resource/Scott_Rosenberg
413	447	http://dbpedia.org/resource/Ken_Finkleman
414	1419	http://dbpedia.org/resource/Eddie_Murphy
415	5762	http://dbpedia.org/resource/George_Miller_(director)
416	12627	http://dbpedia.org/resource/Ron_Shelton
417	12776	http://dbpedia.org/resource/Terry_Rossio
418	2689	http://dbpedia.org/resource/Babyface_(musician)
419	7591	http://dbpedia.org/resource/Roger_Avary
420	10536	http://dbpedia.org/resource/Alfred_Hitchcock
421	149	http://dbpedia.org/resource/Leigh_Brackett
422	586	http://dbpedia.org/resource/Jeb_Stuart_(writer)
423	2971	http://dbpedia.org/resource/Jamie_Uys
424	3589	http://dbpedia.org/resource/Jon_Cryer
425	4126	http://dbpedia.org/resource/Pier_Paolo_Pasolini
426	5663	http://dbpedia.org/resource/Ernest_Lehman
427	4613	http://dbpedia.org/resource/Harris_Goldberg
428	7703	http://dbpedia.org/resource/Stanley_Tucci
429	9550	http://dbpedia.org/resource/Chuck_Jones
430	11379	http://dbpedia.org/resource/Dan_Aykroyd
431	8661	http://dbpedia.org/resource/Roland_Emmerich
432	7822	http://dbpedia.org/resource/Don_Novello
433	2143	http://dbpedia.org/resource/Terence_Marsh
434	12860	http://dbpedia.org/resource/J._J._Abrams
435	11610	http://dbpedia.org/resource/Todd_Solondz
436	11356	http://dbpedia.org/resource/Chazz_Palminteri
437	929	http://dbpedia.org/resource/Keith_Samples
438	10201	http://dbpedia.org/resource/Paul_Schrader
439	14044	http://dbpedia.org/resource/Kevin_Brownlow
440	12592	http://dbpedia.org/resource/John_Waters
441	2326	http://dbpedia.org/resource/Marc_Caro
442	5618	http://dbpedia.org/resource/Dick_Huemer
443	12554	http://dbpedia.org/resource/Sam_Shepard
444	9761	http://dbpedia.org/resource/Gus_Van_Sant
445	3967	http://dbpedia.org/resource/Bob_Clark
446	9815	http://dbpedia.org/resource/Alan_Silvestri
447	13672	http://dbpedia.org/resource/David_Franzoni
448	10825	http://dbpedia.org/resource/Penelope_Spheeris
449	13882	http://dbpedia.org/resource/Roman_Polanski
450	6856	http://dbpedia.org/resource/Andrew_Scheinman
451	741	http://dbpedia.org/resource/Giuseppe_Tornatore
452	10337	http://dbpedia.org/resource/Waldo_Salt
453	3419	http://dbpedia.org/resource/Richard_Maibaum
454	703	http://dbpedia.org/resource/William_Shakespeare
455	3762	http://dbpedia.org/resource/Michael_Almereyda
456	8941	http://dbpedia.org/resource/Paul_Attanasio
457	4748	http://dbpedia.org/resource/Joseph_Stefano
458	370	http://dbpedia.org/resource/Harold_Arlen
459	7818	http://dbpedia.org/resource/Joel_Schumacher
460	910	http://dbpedia.org/resource/Jerry_Juhl
461	6554	http://dbpedia.org/resource/Dana_Olsen
462	14685	http://dbpedia.org/resource/Paul_Rudnick
463	14671	http://dbpedia.org/resource/David_O._Russell
464	3314	http://dbpedia.org/resource/Dennis_Hopper
465	2710	http://dbpedia.org/resource/Bruce_Robinson
466	9884	http://dbpedia.org/resource/Amy_Holden_Jones
467	11348	http://dbpedia.org/resource/Dan_O'Bannon
468	2345	http://dbpedia.org/resource/John_Boorman
469	6648	http://dbpedia.org/resource/Ruth_Prawer_Jhabvala
470	6519	http://dbpedia.org/resource/James_Ivory_(director)
471	11018	http://dbpedia.org/resource/Jean-Pierre_Jeunet
472	6837	http://dbpedia.org/resource/Paul_Hogan
473	10758	http://dbpedia.org/resource/Boaz_Yakin
474	12744	http://dbpedia.org/resource/Marilyn_Manson
475	13188	http://dbpedia.org/resource/Ben_Affleck
476	1923	http://dbpedia.org/resource/Bill_Murray
477	973	http://dbpedia.org/resource/Don_DaGradi
478	13467	http://dbpedia.org/resource/Philip_Kaufman
479	6476	http://dbpedia.org/resource/Brian_Levant
480	7920	http://dbpedia.org/resource/Ice_Cube
481	9963	http://dbpedia.org/resource/Robert_Towne
482	12362	http://dbpedia.org/resource/Kevin_Reynolds_(director)
483	7261	http://dbpedia.org/resource/Elmore_Leonard
484	11137	http://dbpedia.org/resource/Robert_E._Sherwood
485	9917	http://dbpedia.org/resource/Bruce_Joel_Rubin
486	9255	http://dbpedia.org/resource/Alma_Reville
487	3615	http://dbpedia.org/resource/Nigel_Kneale
488	4175	http://dbpedia.org/resource/Wesley_Strick
489	10412	http://dbpedia.org/resource/Atom_Egoyan
490	6699	http://dbpedia.org/resource/Arthur_Laurents
491	822	http://dbpedia.org/resource/David_Giler
492	366	http://dbpedia.org/resource/Satyajit_Ray
493	9275	http://dbpedia.org/resource/Len_Blum
494	10542	http://dbpedia.org/resource/Sofia_Coppola
495	14190	http://dbpedia.org/resource/Dean_Devlin
496	6817	http://dbpedia.org/resource/David_S._Goyer
497	6447	http://dbpedia.org/resource/William_Gibson
498	12440	http://dbpedia.org/resource/M._Night_Shyamalan
