kgid	dbid	dblink
126	5710	http://dbpedia.org/resource/Francis_Ford_Coppola
127	12779	http://dbpedia.org/resource/Dolly_Hall
128	7351	http://dbpedia.org/resource/Debra_Hill
129	12667	http://dbpedia.org/resource/Robert_Rossen
130	8337	http://dbpedia.org/resource/George_Stevens
131	5821	http://dbpedia.org/resource/David_Valdes
132	12964	http://dbpedia.org/resource/British_Film_Institute
133	9816	http://dbpedia.org/resource/Tobe_Hooper
134	1221	http://dbpedia.org/resource/Joseph_L._Mankiewicz
135	12093	http://dbpedia.org/resource/Ron_Clements
136	258	http://dbpedia.org/resource/Mario_Kassar
137	472	http://dbpedia.org/resource/Tony_Scott
138	4973	http://dbpedia.org/resource/Larry_Gross
139	7308	http://dbpedia.org/resource/William_Alland
140	1628	http://dbpedia.org/resource/Sean_Bailey
141	11420	http://dbpedia.org/resource/Roger_Spottiswoode
142	11085	http://dbpedia.org/resource/Bob_Ducsay
143	9812	http://dbpedia.org/resource/Otto_Preminger
144	12572	http://dbpedia.org/resource/Al_Pacino
145	12483	http://dbpedia.org/resource/Edward_R._Pressman
146	9682	http://dbpedia.org/resource/Allan_Carr
147	12348	http://dbpedia.org/resource/Carl_Laemmle,_Jr.
148	3369	http://dbpedia.org/resource/William_Wyler
149	11007	http://dbpedia.org/resource/Lauren_Shuler_Donner
150	9889	http://dbpedia.org/resource/Mark_Damon
151	11830	http://dbpedia.org/resource/James_Schamus
152	5935	http://dbpedia.org/resource/Steve_White_(producer)
153	8561	http://dbpedia.org/resource/Sydney_Pollack
154	14266	http://dbpedia.org/resource/Paul_Michael_Glaser
155	4822	http://dbpedia.org/resource/Tony_Goldwyn
156	2272	http://dbpedia.org/resource/Chris_Hanley
157	14014	http://dbpedia.org/resource/Kathleen_Kennedy_(film_producer)
158	13739	http://dbpedia.org/resource/Lindsay_Doran
159	10280	http://dbpedia.org/resource/Raffaella_De_Laurentiis
160	1493	http://dbpedia.org/resource/David_Puttnam
161	4357	http://dbpedia.org/resource/Darrell_Roodt
162	8950	http://dbpedia.org/resource/Wendy_Finerman
163	930	http://dbpedia.org/resource/James_Woods
164	2415	http://dbpedia.org/resource/David_L._Wolper
165	8066	http://dbpedia.org/resource/Christine_Vachon
166	1203	http://dbpedia.org/resource/Mike_Richardson_(publisher)
167	11013	http://dbpedia.org/resource/Mike_Nichols
168	9657	http://dbpedia.org/resource/Don_Simpson
169	6748	http://dbpedia.org/resource/Andrew_J._Kuehn
170	12145	http://dbpedia.org/resource/Vincent_D'Onofrio
171	9395	http://dbpedia.org/resource/Kevin_Spacey
172	5682	http://dbpedia.org/resource/Kenneth_Branagh
173	12361	http://dbpedia.org/resource/Charles_H._Joffe
174	3383	http://dbpedia.org/resource/Mark_Johnson_(producer)
175	6488	http://dbpedia.org/resource/Harry_Saltzman
176	6044	http://dbpedia.org/resource/Bert_Schneider
177	9039	http://dbpedia.org/resource/Gregory_Peck
178	246	http://dbpedia.org/resource/Dan_Halsted
179	6645	http://dbpedia.org/resource/Polly_Platt
180	6413	http://dbpedia.org/resource/John_Hughes_(filmmaker)
181	8190	http://dbpedia.org/resource/Peter_Hyams
182	2372	http://dbpedia.org/resource/Sherry_Lansing
183	12790	http://dbpedia.org/resource/Christopher_Nolan
184	8170	http://dbpedia.org/resource/Robin_Swicord
185	5708	http://dbpedia.org/resource/Larry_Meistrich
186	5429	http://dbpedia.org/resource/Bruce_A._Evans
187	6567	http://dbpedia.org/resource/Michael_Balcon
188	13237	http://dbpedia.org/resource/Luc_Besson
189	188	http://dbpedia.org/resource/Michael_Herz_(producer)
190	11260	http://dbpedia.org/resource/Dennis_Feldman
191	7697	http://dbpedia.org/resource/Stacey_Sher
192	3427	http://dbpedia.org/resource/Chris_Columbus_(filmmaker)
193	5200	http://dbpedia.org/resource/Robert_Watts
194	8633	http://dbpedia.org/resource/George_Harrison
195	8045	http://dbpedia.org/resource/Armyan_Bernstein
196	53	http://dbpedia.org/resource/Ernst_Lubitsch
197	10870	http://dbpedia.org/resource/Ted_Hope
198	7031	http://dbpedia.org/resource/Elie_Samaha
199	6356	http://dbpedia.org/resource/John_Musker
200	5252	http://dbpedia.org/resource/Gary_Kurtz
201	13087	http://dbpedia.org/resource/Adam_Schroeder
202	12048	http://dbpedia.org/resource/Lawrence_Turman
203	11897	http://dbpedia.org/resource/John_Singleton
204	13865	http://dbpedia.org/resource/Robert_Simonds
205	4320	http://dbpedia.org/resource/Garry_Shandling
206	14196	http://dbpedia.org/resource/Howard_Ashman
207	4187	http://dbpedia.org/resource/Anjelica_Huston
208	8892	http://dbpedia.org/resource/Laura_Ziskin
209	5075	http://dbpedia.org/resource/Fred_Fuchs
210	891	http://dbpedia.org/resource/Peter_Yates
211	13754	http://dbpedia.org/resource/Marlon_Wayans
212	5380	http://dbpedia.org/resource/Quentin_Tarantino
213	1853	http://dbpedia.org/resource/Michael_Winner
214	11905	http://dbpedia.org/resource/Brian_Yuzna
215	9678	http://dbpedia.org/resource/James_H._Nicholson
216	12503	http://dbpedia.org/resource/Brad_Wyman
217	9770	http://dbpedia.org/resource/Lynda_Obst
218	10636	http://dbpedia.org/resource/Gail_Mutrux
219	12957	http://dbpedia.org/resource/Peter_Lord
220	4425	http://dbpedia.org/resource/Elia_Kazan
221	10434	http://dbpedia.org/resource/Ralph_Winter_(producer)
222	11580	http://dbpedia.org/resource/Pandro_S._Berman
223	58	http://dbpedia.org/resource/Jack_Giarraputo
224	4060	http://dbpedia.org/resource/Mary_Sweeney
225	155	http://dbpedia.org/resource/Dave_Chappelle
226	171	http://dbpedia.org/resource/Joel_B._Michaels
227	5660	http://dbpedia.org/resource/Kevin_Corcoran
228	2536	http://dbpedia.org/resource/Gerald_R._Molen
229	8199	http://dbpedia.org/resource/Rob_Reiner
230	84	http://dbpedia.org/resource/Kevin_McClory
231	9946	http://dbpedia.org/resource/Edward_Zwick
232	6242	http://dbpedia.org/resource/Billy_Zane
233	2588	http://dbpedia.org/resource/Bob_Gale
234	1029	http://dbpedia.org/resource/Steve_Golin
235	5258	http://dbpedia.org/resource/William_Horberg
236	13829	http://dbpedia.org/resource/Pedro_AlmodÃ³var
237	6236	http://dbpedia.org/resource/Albert_R._Broccoli
238	3497	http://dbpedia.org/resource/Chris_Moore_(film_producer)
239	11324	http://dbpedia.org/resource/Stephen_Sommers
240	9571	http://dbpedia.org/resource/Chuck_Russell
241	3281	http://dbpedia.org/resource/Paul_Weitz_(filmmaker)
242	10256	http://dbpedia.org/resource/Cathy_Konrad
243	9022	http://dbpedia.org/resource/Thomas_Bliss
244	907	http://dbpedia.org/resource/Cary_Granat
245	3296	http://dbpedia.org/resource/Robert_Chartoff
246	6558	http://dbpedia.org/resource/Jonathan_Lynn
247	12725	http://dbpedia.org/resource/Bruce_Davey
248	10105	http://dbpedia.org/resource/Hal_B._Wallis
249	1863	http://dbpedia.org/resource/Danny_DeVito
250	4195	http://dbpedia.org/resource/Joel_Silver
251	13465	http://dbpedia.org/resource/Doug_McHenry
252	7847	http://dbpedia.org/resource/Keenen_Ivory_Wayans
253	632	http://dbpedia.org/resource/Gail_Katz
254	13663	http://dbpedia.org/resource/Bill_Anderson_(producer)
255	3866	http://dbpedia.org/resource/Iain_Smith_(producer)
256	2972	http://dbpedia.org/resource/David_Barron_(film_producer)
257	11749	http://dbpedia.org/resource/Herbert_Ross
258	14283	http://dbpedia.org/resource/Michael_De_Luca
259	8811	http://dbpedia.org/resource/Jeffrey_Chernov
260	7921	http://dbpedia.org/resource/Frank_Marshall_(film_producer)
261	14689	http://dbpedia.org/resource/Steven_Soderbergh
262	11519	http://dbpedia.org/resource/Bruce_Beresford
263	14174	http://dbpedia.org/resource/Campbell_Scott
264	4746	http://dbpedia.org/resource/Yoram_Globus
265	12091	http://dbpedia.org/resource/Tom_Cruise
266	6484	http://dbpedia.org/resource/Robert_Lantos
267	3531	http://dbpedia.org/resource/Paula_Weinstein
268	12132	http://dbpedia.org/resource/Joseph_M._Schenck
269	11395	http://dbpedia.org/resource/Neil_Jordan
270	4394	http://dbpedia.org/resource/Denis_Leary
271	209	http://dbpedia.org/resource/Don_Mancini
272	4112	http://dbpedia.org/resource/Richard_Attenborough
273	3630	http://dbpedia.org/resource/Fred_Schepisi
274	11037	http://dbpedia.org/resource/Toby_Emmerich
275	2020	http://dbpedia.org/resource/Ang_Lee
276	3763	http://dbpedia.org/resource/Pen_Densham
277	10720	http://dbpedia.org/resource/Burgess_Meredith
278	1038	http://dbpedia.org/resource/Stanley_Kramer
279	8835	http://dbpedia.org/resource/Charles_H._Schneer
280	8072	http://dbpedia.org/resource/Martin_Ransohoff
281	818	http://dbpedia.org/resource/Frank_Capra
282	863	http://dbpedia.org/resource/Amy_Heckerling
283	11824	http://dbpedia.org/resource/Michael_G._Wilson
284	12713	http://dbpedia.org/resource/Robert_K._Weiss
285	9035	http://dbpedia.org/resource/Miramax
286	11434	http://dbpedia.org/resource/Jay_Roach
287	9051	http://dbpedia.org/resource/James_B._Harris
288	13125	http://dbpedia.org/resource/John_Schlesinger
289	10103	http://dbpedia.org/resource/James_Algar
290	7484	http://dbpedia.org/resource/Garry_Marshall
291	4826	http://dbpedia.org/resource/Mike_Figgis
292	9905	http://dbpedia.org/resource/Jerry_Zucker_(film_director)
293	2073	http://dbpedia.org/resource/Ralph_Bakshi
294	2444	http://dbpedia.org/resource/Robert_Latham_Brown
295	12754	http://dbpedia.org/resource/John_Fiedler
296	8415	http://dbpedia.org/resource/Maggie_Renzi
297	5976	http://dbpedia.org/resource/Robert_Shapiro_(film_producer)
298	7248	http://dbpedia.org/resource/Henry_Winkler
299	13434	http://dbpedia.org/resource/Demi_Moore
300	6036	http://dbpedia.org/resource/Andy_Warhol
301	12724	http://dbpedia.org/resource/Marc_Lawrence_(filmmaker)
302	4814	http://dbpedia.org/resource/Billy_Crystal
303	1441	http://dbpedia.org/resource/Richard_Curtis
304	13333	http://dbpedia.org/resource/Gordon_Carroll
305	333	http://dbpedia.org/resource/Jan_de_Bont
306	8863	http://dbpedia.org/resource/Jennifer_Jason_Leigh
307	8528	http://dbpedia.org/resource/Robert_Wise
308	978	http://dbpedia.org/resource/Paul_Newman
309	11676	http://dbpedia.org/resource/Leo_McCarey
310	13121	http://dbpedia.org/resource/Harley_Peyton
311	10493	http://dbpedia.org/resource/Steven_Reuther
312	13791	http://dbpedia.org/resource/Peter_M._Lenkov
313	4848	http://dbpedia.org/resource/Lewis_Milestone
314	4403	http://dbpedia.org/resource/James_V._Hart
315	8598	http://dbpedia.org/resource/Mark_Sandrich
316	5680	http://dbpedia.org/resource/Stuart_Benjamin
317	7764	http://dbpedia.org/resource/Stanley_R._Jaffe
318	1891	http://dbpedia.org/resource/David_Hayman
319	498	http://dbpedia.org/resource/Andrew_Davis_(director)
320	1869	http://dbpedia.org/resource/Harve_Bennett
321	3854	http://dbpedia.org/resource/Elliott_Kastner
322	11333	http://dbpedia.org/resource/Laurence_Olivier
323	11064	http://dbpedia.org/resource/Andrew_G._Vajna
324	14347	http://dbpedia.org/resource/Hawk_Koch
325	1521	http://dbpedia.org/resource/Don_Murphy
326	4709	http://dbpedia.org/resource/Jacqui_Safra
327	49	http://dbpedia.org/resource/Arthur_P._Jacobs
328	6601	http://dbpedia.org/resource/William_Dear
329	10644	http://dbpedia.org/resource/Kevin_Williamson_(screenwriter)
330	9676	http://dbpedia.org/resource/Nick_Park
331	3372	http://dbpedia.org/resource/Chi_Muoi_Lo
332	4325	http://dbpedia.org/resource/Mark_Rosenberg
333	8353	http://dbpedia.org/resource/Werner_Herzog
334	10485	http://dbpedia.org/resource/Alan_J._Pakula
335	123	http://dbpedia.org/resource/Ron_Howard
336	5565	http://dbpedia.org/resource/Pierre_Spengler
337	3336	http://dbpedia.org/resource/Marilyn_Vance
338	12686	http://dbpedia.org/resource/Jon_Peters
339	9358	http://dbpedia.org/resource/Andrew_Lazar
340	11940	http://dbpedia.org/resource/Channel_Four_Films
341	11181	http://dbpedia.org/resource/Sandra_Bullock
342	14460	http://dbpedia.org/resource/Robert_Dillon
343	3684	http://dbpedia.org/resource/Joe_Eszterhas
344	3978	http://dbpedia.org/resource/Leslie_Dixon
345	10595	http://dbpedia.org/resource/James_Cameron
346	13987	http://dbpedia.org/resource/Don_Coscarelli
347	6202	http://dbpedia.org/resource/Oprah_Winfrey
348	12405	http://dbpedia.org/resource/Scott_Rudin
349	11177	http://dbpedia.org/resource/Robert_Evans_(producer)
350	3814	http://dbpedia.org/resource/Sidney_Franklin_(director)
351	993	http://dbpedia.org/resource/Shinya_Tsukamoto
352	12877	http://dbpedia.org/resource/Edward_Saxon
353	8310	http://dbpedia.org/resource/Jon_Avnet
354	6752	http://dbpedia.org/resource/Thom_Mount
355	6332	http://dbpedia.org/resource/Winston_Hibler
356	10444	http://dbpedia.org/resource/Blake_Edwards
357	12791	http://dbpedia.org/resource/Fritz_Lang
358	7595	http://dbpedia.org/resource/Charles_Band
359	11006	http://dbpedia.org/resource/Ilya_Salkind
360	1386	http://dbpedia.org/resource/Perce_Pearce
361	137	http://dbpedia.org/resource/Kevin_Costner
362	1876	http://dbpedia.org/resource/Robert_Rehme
363	13399	http://dbpedia.org/resource/Betty_Thomas
364	5118	http://dbpedia.org/resource/Andrew_Macdonald_(producer)
365	3354	http://dbpedia.org/resource/Bob_Weinstein
366	8979	http://dbpedia.org/resource/Shane_Black
367	5453	http://dbpedia.org/resource/Elizabeth_Taylor
368	6374	http://dbpedia.org/resource/Steven_Zaillian
369	12674	http://dbpedia.org/resource/Morgan_J._Freeman
370	950	http://dbpedia.org/resource/Samuel_L._Jackson
371	6260	http://dbpedia.org/resource/Marsha_Garces_Williams
372	12940	http://dbpedia.org/resource/Bruce_Brown
373	8947	http://dbpedia.org/resource/Ted_Field
374	7903	http://dbpedia.org/resource/Mark_Gordon
375	6417	http://dbpedia.org/resource/Steven_Spielberg
376	3206	http://dbpedia.org/resource/Charles_Chaplin
377	14409	http://dbpedia.org/resource/Neil_Simon
378	7911	http://dbpedia.org/resource/Penny_Marshall
379	1193	http://dbpedia.org/resource/Jerome_Hellman
380	2248	http://dbpedia.org/resource/Robert_De_Niro
381	14297	http://dbpedia.org/resource/Andy_GarcÃ­a
382	3292	http://dbpedia.org/resource/John_Ford
383	1035	http://dbpedia.org/resource/Amy_Irving
384	7986	http://dbpedia.org/resource/Gary_Goldman
385	3098	http://dbpedia.org/resource/Bernard_Williams_(producer)
386	1401	http://dbpedia.org/resource/Gary_Barber
387	8067	http://dbpedia.org/resource/Jane_Campion
388	8755	http://dbpedia.org/resource/Judd_Apatow
389	4794	http://dbpedia.org/resource/Ryuzo_Kikushima
390	2848	http://dbpedia.org/resource/Denise_Di_Novi
391	7867	http://dbpedia.org/resource/Cameron_Crowe
392	2809	http://dbpedia.org/resource/David_Zucker_(filmmaker)
393	13470	http://dbpedia.org/resource/Jamaa_Fanaka
394	1262	http://dbpedia.org/resource/Edward_Norton
395	3653	http://dbpedia.org/resource/Michael_Stipe
396	10477	http://dbpedia.org/resource/Richard_B._Lewis
397	9878	http://dbpedia.org/resource/SigurjÃ³n_Sighvatsson
398	1509	http://dbpedia.org/resource/Goldie_Hawn
399	12116	http://dbpedia.org/resource/Arthur_P._Schmidt
400	9405	http://dbpedia.org/resource/John_Davis_(producer)
401	12683	http://dbpedia.org/resource/Barry_Levinson
402	9990	http://dbpedia.org/resource/Roger_Corman
403	5378	http://dbpedia.org/resource/Arthur_Freed
404	13307	http://dbpedia.org/resource/Dawn_Steel
405	499	http://dbpedia.org/resource/Claude_Berri
406	8031	http://dbpedia.org/resource/Clive_Barker
407	13034	http://dbpedia.org/resource/James_L._Brooks
408	7462	http://dbpedia.org/resource/Michael_Hoffman_(American_director)
409	12358	http://dbpedia.org/resource/Hilary_Henkin
410	199	http://dbpedia.org/resource/John_and_James_Woolf
411	9155	http://dbpedia.org/resource/Jane_Rosenthal
412	10008	http://dbpedia.org/resource/Liz_Heller
413	12268	http://dbpedia.org/resource/Sean_Penn
414	2308	http://dbpedia.org/resource/Billy_Wilder
415	11928	http://dbpedia.org/resource/Sam_Raimi
416	968	http://dbpedia.org/resource/Laurence_Mark
417	2577	http://dbpedia.org/resource/Barry_W._Blaustein
418	6135	http://dbpedia.org/resource/Michael_Douglas
419	10726	http://dbpedia.org/resource/Walter_F._Parkes
420	9256	http://dbpedia.org/resource/Wayne_Wang
421	11032	http://dbpedia.org/resource/Mark_Ordesky
422	3465	http://dbpedia.org/resource/George_Lucas
423	3365	http://dbpedia.org/resource/Hughes_brothers
424	1419	http://dbpedia.org/resource/Eddie_Murphy
425	4149	http://dbpedia.org/resource/John_Foreman_(producer)
426	5762	http://dbpedia.org/resource/George_Miller_(director)
427	8762	http://dbpedia.org/resource/Nick_Wechsler_(producer)
428	12627	http://dbpedia.org/resource/Ron_Shelton
429	12734	http://dbpedia.org/resource/Michael_Bay
430	1927	http://dbpedia.org/resource/Robert_Tapert
431	13313	http://dbpedia.org/resource/Frank_Mancuso_Jr.
432	3525	http://dbpedia.org/resource/Jason_Priestley
433	10536	http://dbpedia.org/resource/Alfred_Hitchcock
434	7658	http://dbpedia.org/resource/Samuel_Z._Arkoff
435	586	http://dbpedia.org/resource/Jeb_Stuart_(writer)
436	42	http://dbpedia.org/resource/Steven-Charles_Jaffe
437	4643	http://dbpedia.org/resource/Ira_Deutchman
438	2971	http://dbpedia.org/resource/Jamie_Uys
439	3589	http://dbpedia.org/resource/Jon_Cryer
440	13111	http://dbpedia.org/resource/Leanna_Creel
441	5663	http://dbpedia.org/resource/Ernest_Lehman
442	9126	http://dbpedia.org/resource/Jordan_Kerner
443	7703	http://dbpedia.org/resource/Stanley_Tucci
444	3081	http://dbpedia.org/resource/Sean_Connery
445	603	http://dbpedia.org/resource/Jeff_Most
446	10004	http://dbpedia.org/resource/Don_Carmody
447	11379	http://dbpedia.org/resource/Dan_Aykroyd
448	6227	http://dbpedia.org/resource/Frank_Lloyd
449	8661	http://dbpedia.org/resource/Roland_Emmerich
450	1031	http://dbpedia.org/resource/Roy_E._Disney
451	12860	http://dbpedia.org/resource/J._J._Abrams
452	11610	http://dbpedia.org/resource/Todd_Solondz
453	1892	http://dbpedia.org/resource/Nick_Wechsler_(film_producer)
454	9072	http://dbpedia.org/resource/Saul_Zaentz
455	929	http://dbpedia.org/resource/Keith_Samples
456	9425	http://dbpedia.org/resource/Irwin_Allen
457	14044	http://dbpedia.org/resource/Kevin_Brownlow
458	12592	http://dbpedia.org/resource/John_Waters
459	2539	http://dbpedia.org/resource/Thomas_Schumacher
460	4785	http://dbpedia.org/resource/Gale_Anne_Hurd
461	8539	http://dbpedia.org/resource/Charles_Roven
462	740	http://dbpedia.org/resource/Mark_Burg
463	9761	http://dbpedia.org/resource/Gus_Van_Sant
464	3967	http://dbpedia.org/resource/Bob_Clark
465	8239	http://dbpedia.org/resource/James_Nelson_(sound_editor)
466	2224	http://dbpedia.org/resource/Harold_Hecht
467	13672	http://dbpedia.org/resource/David_Franzoni
468	7392	http://dbpedia.org/resource/Michael_Shamberg
469	10825	http://dbpedia.org/resource/Penelope_Spheeris
470	11773	http://dbpedia.org/resource/Larry_J._Franco
471	7778	http://dbpedia.org/resource/Elizabeth_AvellÃ¡n
472	3669	http://dbpedia.org/resource/Irwin_Winkler
473	13882	http://dbpedia.org/resource/Roman_Polanski
474	6289	http://dbpedia.org/resource/Cary_Woods
475	1683	http://dbpedia.org/resource/Alain_Sarde
476	6856	http://dbpedia.org/resource/Andrew_Scheinman
477	741	http://dbpedia.org/resource/Giuseppe_Tornatore
478	7818	http://dbpedia.org/resource/Joel_Schumacher
479	6554	http://dbpedia.org/resource/Dana_Olsen
480	7975	http://dbpedia.org/resource/Mark_Amin
481	5428	http://dbpedia.org/resource/Allen_Covert
482	249	http://dbpedia.org/resource/Nicolas_Cage
483	4705	http://dbpedia.org/resource/Mary_Pickford
484	9884	http://dbpedia.org/resource/Amy_Holden_Jones
485	9371	http://dbpedia.org/resource/Farrelly_brothers
486	2345	http://dbpedia.org/resource/John_Boorman
487	2032	http://dbpedia.org/resource/David_Brown_(producer)
488	6837	http://dbpedia.org/resource/Paul_Hogan
489	1953	http://dbpedia.org/resource/Rachel_Talalay
490	14253	http://dbpedia.org/resource/David_T._Friendly
491	12997	http://dbpedia.org/resource/Wolfgang_Petersen
492	4627	http://dbpedia.org/resource/Stephen_Hopkins_(director)
493	8472	http://dbpedia.org/resource/Brad_Krevoy
494	3944	http://dbpedia.org/resource/Harvey_Weinstein
495	5173	http://dbpedia.org/resource/Fred_Zinnemann
496	6724	http://dbpedia.org/resource/Walt_Disney
497	7920	http://dbpedia.org/resource/Ice_Cube
498	9963	http://dbpedia.org/resource/Robert_Towne
