kgid	dbid	dblink
70	3138	http://dbpedia.org/resource/Sergio_Leone
71	2779	http://dbpedia.org/resource/Simon_Wells
72	7467	http://dbpedia.org/resource/Les_Clark
73	2716	http://dbpedia.org/resource/Luis_BuÃ±uel
74	235	http://dbpedia.org/resource/Eric_Larson
75	9881	http://dbpedia.org/resource/John_Carpenter
76	12028	http://dbpedia.org/resource/Antonio_Banderas
77	6395	http://dbpedia.org/resource/Phil_Nibbelink
78	6291	http://dbpedia.org/resource/Joe_Camp
79	4582	http://dbpedia.org/resource/Jim_Henson
80	10030	http://dbpedia.org/resource/Chris_Walas
81	10879	http://dbpedia.org/resource/Eli_Roth
82	13679	http://dbpedia.org/resource/David_Koepp
83	14142	http://dbpedia.org/resource/Nora_Ephron
84	10584	http://dbpedia.org/resource/Charlie_Chaplin
85	3568	http://dbpedia.org/resource/Michael_Crichton
86	6308	http://dbpedia.org/resource/John_Lasseter
87	2084	http://dbpedia.org/resource/Rand_Ravich
88	4171	http://dbpedia.org/resource/Ridley_Scott
89	12266	http://dbpedia.org/resource/Mario_Bava
90	5032	http://dbpedia.org/resource/Karl_Freund
91	8104	http://dbpedia.org/resource/Willard_Huyck
92	2597	http://dbpedia.org/resource/Sally_Potter
93	4589	http://dbpedia.org/resource/Jean-Jacques_Annaud
94	6652	http://dbpedia.org/resource/Edward_Burns
95	13392	http://dbpedia.org/resource/Delmer_Daves
96	13208	http://dbpedia.org/resource/Hal_Hartley
97	8727	http://dbpedia.org/resource/Peter_Bogdanovich
98	1702	http://dbpedia.org/resource/Andrew_Fleming
99	6204	http://dbpedia.org/resource/Walter_Murch
100	10007	http://dbpedia.org/resource/Raja_Gosnell
101	3843	http://dbpedia.org/resource/Ismail_Merchant
102	14180	http://dbpedia.org/resource/Terry_Jones
103	13828	http://dbpedia.org/resource/Mel_Brooks
104	8900	http://dbpedia.org/resource/Stanley_Donen
105	11062	http://dbpedia.org/resource/Leonard_Nimoy
106	7850	http://dbpedia.org/resource/Gary_Ross
107	130	http://dbpedia.org/resource/John_Cassavetes
108	3932	http://dbpedia.org/resource/John_Ottman
109	7278	http://dbpedia.org/resource/Kenny_Ortega
110	13334	http://dbpedia.org/resource/Kiefer_Sutherland
111	1054	http://dbpedia.org/resource/Bernardo_Bertolucci
112	5710	http://dbpedia.org/resource/Francis_Ford_Coppola
113	8332	http://dbpedia.org/resource/Stephan_Elliott
114	12667	http://dbpedia.org/resource/Robert_Rossen
115	8337	http://dbpedia.org/resource/George_Stevens
116	9816	http://dbpedia.org/resource/Tobe_Hooper
117	1221	http://dbpedia.org/resource/Joseph_L._Mankiewicz
118	12093	http://dbpedia.org/resource/Ron_Clements
119	9855	http://dbpedia.org/resource/Jack_Clayton
120	472	http://dbpedia.org/resource/Tony_Scott
121	9838	http://dbpedia.org/resource/Ted_Berman
122	2150	http://dbpedia.org/resource/Agnieszka_Holland
123	9612	http://dbpedia.org/resource/Carl_Franklin
124	13774	http://dbpedia.org/resource/John_G._Avildsen
125	11420	http://dbpedia.org/resource/Roger_Spottiswoode
126	8487	http://dbpedia.org/resource/David_Lean
127	9812	http://dbpedia.org/resource/Otto_Preminger
128	4500	http://dbpedia.org/resource/Bonnie_Hunt
129	3175	http://dbpedia.org/resource/Reginald_Hudlin
130	12572	http://dbpedia.org/resource/Al_Pacino
131	7111	http://dbpedia.org/resource/Timothy_Hutton
132	12741	http://dbpedia.org/resource/Curtis_Hanson
133	5030	http://dbpedia.org/resource/William_Friedkin
134	3945	http://dbpedia.org/resource/Anthony_Perkins
135	7585	http://dbpedia.org/resource/George_Seaton
136	3394	http://dbpedia.org/resource/Rob_Minkoff
137	3369	http://dbpedia.org/resource/William_Wyler
138	9539	http://dbpedia.org/resource/Joe_Alves
139	5935	http://dbpedia.org/resource/Steve_White_(producer)
140	8561	http://dbpedia.org/resource/Sydney_Pollack
141	11832	http://dbpedia.org/resource/Tom_Shadyac
142	1451	http://dbpedia.org/resource/Mikael_Salomon
143	14266	http://dbpedia.org/resource/Paul_Michael_Glaser
144	4822	http://dbpedia.org/resource/Tony_Goldwyn
145	10452	http://dbpedia.org/resource/James_Toback
146	4357	http://dbpedia.org/resource/Darrell_Roodt
147	8372	http://dbpedia.org/resource/Craig_Bolotin
148	6927	http://dbpedia.org/resource/Madhur_Jaffrey
149	5523	http://dbpedia.org/resource/Woody_Allen
150	12904	http://dbpedia.org/resource/Preston_Sturges
151	12761	http://dbpedia.org/resource/Henry_Selick
152	11013	http://dbpedia.org/resource/Mike_Nichols
153	6748	http://dbpedia.org/resource/Andrew_J._Kuehn
154	9395	http://dbpedia.org/resource/Kevin_Spacey
155	8235	http://dbpedia.org/resource/Steve_Buscemi
156	5682	http://dbpedia.org/resource/Kenneth_Branagh
157	13590	http://dbpedia.org/resource/John_R._Leonetti
158	1638	http://dbpedia.org/resource/Joe_Dante
159	9039	http://dbpedia.org/resource/Gregory_Peck
160	5692	http://dbpedia.org/resource/Jasmin_Dizdar
161	6413	http://dbpedia.org/resource/John_Hughes_(filmmaker)
162	8190	http://dbpedia.org/resource/Peter_Hyams
163	12969	http://dbpedia.org/resource/David_Seltzer
164	8282	http://dbpedia.org/resource/Robert_Butler_(director)
165	5671	http://dbpedia.org/resource/Tom_Noonan
166	12790	http://dbpedia.org/resource/Christopher_Nolan
167	4341	http://dbpedia.org/resource/Daisy_von_Scherler_Mayer
168	9111	http://dbpedia.org/resource/Bruno_Barreto
169	11262	http://dbpedia.org/resource/Robert_Benton
170	12395	http://dbpedia.org/resource/Peter_Farrelly
171	2783	http://dbpedia.org/resource/Jack_Fisk
172	13237	http://dbpedia.org/resource/Luc_Besson
173	188	http://dbpedia.org/resource/Michael_Herz_(producer)
174	13166	http://dbpedia.org/resource/Rusty_Cundieff
175	13317	http://dbpedia.org/resource/Norman_Tokar
176	12948	http://dbpedia.org/resource/Larry_David
177	3427	http://dbpedia.org/resource/Chris_Columbus_(filmmaker)
178	6243	http://dbpedia.org/resource/Sam_Peckinpah
179	53	http://dbpedia.org/resource/Ernst_Lubitsch
180	6356	http://dbpedia.org/resource/John_Musker
181	12879	http://dbpedia.org/resource/Takeshi_Kitano
182	11897	http://dbpedia.org/resource/John_Singleton
183	4187	http://dbpedia.org/resource/Anjelica_Huston
184	14539	http://dbpedia.org/resource/Troy_Beyer
185	891	http://dbpedia.org/resource/Peter_Yates
186	5380	http://dbpedia.org/resource/Quentin_Tarantino
187	1853	http://dbpedia.org/resource/Michael_Winner
188	168	http://dbpedia.org/resource/James_Whale
189	11905	http://dbpedia.org/resource/Brian_Yuzna
190	1817	http://dbpedia.org/resource/Steve_Oedekerk
191	12957	http://dbpedia.org/resource/Peter_Lord
192	4425	http://dbpedia.org/resource/Elia_Kazan
193	2765	http://dbpedia.org/resource/Steve_Kloves
194	11083	http://dbpedia.org/resource/Frank_Whaley
195	13327	http://dbpedia.org/resource/Tom_DiCillo
196	9052	http://dbpedia.org/resource/Anthony_Mann
197	14585	http://dbpedia.org/resource/Geoff_Murphy
198	8199	http://dbpedia.org/resource/Rob_Reiner
199	7428	http://dbpedia.org/resource/Gore_Verbinski
200	4447	http://dbpedia.org/resource/Robert_Stevenson_(director)
201	9946	http://dbpedia.org/resource/Edward_Zwick
202	7411	http://dbpedia.org/resource/Kirk_Wise
203	14150	http://dbpedia.org/resource/Kevin_Lima
204	312	http://dbpedia.org/resource/Mark_Rydell
205	5880	http://dbpedia.org/resource/Dario_Argento
206	5887	http://dbpedia.org/resource/Peter_R._Hunt
207	13829	http://dbpedia.org/resource/Pedro_AlmodÃ³var
208	11324	http://dbpedia.org/resource/Stephen_Sommers
209	9571	http://dbpedia.org/resource/Chuck_Russell
210	10156	http://dbpedia.org/resource/Christopher_Guest
211	3281	http://dbpedia.org/resource/Paul_Weitz_(filmmaker)
212	2266	http://dbpedia.org/resource/John_Glen_(director)
213	6558	http://dbpedia.org/resource/Jonathan_Lynn
214	7685	http://dbpedia.org/resource/E._Max_Frye
215	1863	http://dbpedia.org/resource/Danny_DeVito
216	13465	http://dbpedia.org/resource/Doug_McHenry
217	7847	http://dbpedia.org/resource/Keenen_Ivory_Wayans
218	731	http://dbpedia.org/resource/Tom_Hanks
219	1414	http://dbpedia.org/resource/Hamilton_Luske
220	11749	http://dbpedia.org/resource/Herbert_Ross
221	575	http://dbpedia.org/resource/Nicholas_Meyer
222	6516	http://dbpedia.org/resource/James_Foley_(director)
223	14689	http://dbpedia.org/resource/Steven_Soderbergh
224	13352	http://dbpedia.org/resource/Vincent_McEveety
225	9341	http://dbpedia.org/resource/Larry_Cohen
226	11519	http://dbpedia.org/resource/Bruce_Beresford
227	14174	http://dbpedia.org/resource/Campbell_Scott
228	2729	http://dbpedia.org/resource/Steven_Brill_(scriptwriter)
229	4333	http://dbpedia.org/resource/Frank_Darabont
230	244	http://dbpedia.org/resource/Michael_Apted
231	5588	http://dbpedia.org/resource/James_Orr_(filmmaker)
232	11395	http://dbpedia.org/resource/Neil_Jordan
233	7081	http://dbpedia.org/resource/Vondie_Curtis-Hall
234	4112	http://dbpedia.org/resource/Richard_Attenborough
235	3655	http://dbpedia.org/resource/Peter_Berg
236	5701	http://dbpedia.org/resource/Paul_Auster
237	3630	http://dbpedia.org/resource/Fred_Schepisi
238	9929	http://dbpedia.org/resource/Tom_Schulman
239	8167	http://dbpedia.org/resource/Kevin_Yagher
240	7884	http://dbpedia.org/resource/Emilio_Estevez
241	2020	http://dbpedia.org/resource/Ang_Lee
242	3763	http://dbpedia.org/resource/Pen_Densham
243	1038	http://dbpedia.org/resource/Stanley_Kramer
244	146	http://dbpedia.org/resource/Guillermo_del_Toro
245	13156	http://dbpedia.org/resource/Peter_MacDonald_(director)
246	818	http://dbpedia.org/resource/Frank_Capra
247	863	http://dbpedia.org/resource/Amy_Heckerling
248	10023	http://dbpedia.org/resource/Jeannot_Szwarc
249	11092	http://dbpedia.org/resource/Neal_Israel
250	5524	http://dbpedia.org/resource/Chris_Menges
251	9051	http://dbpedia.org/resource/James_B._Harris
252	8959	http://dbpedia.org/resource/Mike_Leigh
253	11434	http://dbpedia.org/resource/Jay_Roach
254	10420	http://dbpedia.org/resource/Robert_Siodmak
255	13125	http://dbpedia.org/resource/John_Schlesinger
256	7484	http://dbpedia.org/resource/Garry_Marshall
257	10103	http://dbpedia.org/resource/James_Algar
258	6713	http://dbpedia.org/resource/Sylvester_Stallone
259	4826	http://dbpedia.org/resource/Mike_Figgis
260	9905	http://dbpedia.org/resource/Jerry_Zucker_(film_director)
261	2073	http://dbpedia.org/resource/Ralph_Bakshi
262	4814	http://dbpedia.org/resource/Billy_Crystal
263	162	http://dbpedia.org/resource/Franco_Zeffirelli
264	1778	http://dbpedia.org/resource/Nicholas_Ray
265	11596	http://dbpedia.org/resource/Peter_Weir
266	1958	http://dbpedia.org/resource/John_Dahl
267	333	http://dbpedia.org/resource/Jan_de_Bont
268	4091	http://dbpedia.org/resource/George_Roy_Hill
269	621	http://dbpedia.org/resource/Rob_Zombie
270	8528	http://dbpedia.org/resource/Robert_Wise
271	282	http://dbpedia.org/resource/Tommy_Lee_Wallace
272	978	http://dbpedia.org/resource/Paul_Newman
273	11676	http://dbpedia.org/resource/Leo_McCarey
274	12431	http://dbpedia.org/resource/Deborah_Kaplan
275	11630	http://dbpedia.org/resource/Nick_Gomez
276	7459	http://dbpedia.org/resource/Robert_Kurtzman
277	4848	http://dbpedia.org/resource/Lewis_Milestone
278	8598	http://dbpedia.org/resource/Mark_Sandrich
279	7163	http://dbpedia.org/resource/John_Woo
280	4803	http://dbpedia.org/resource/Alan_Smithee
281	5626	http://dbpedia.org/resource/Steve_Barron
282	5724	http://dbpedia.org/resource/Mark_Dindal
283	498	http://dbpedia.org/resource/Andrew_Davis_(director)
284	11269	http://dbpedia.org/resource/Michael_Curtiz
285	11333	http://dbpedia.org/resource/Laurence_Olivier
286	12892	http://dbpedia.org/resource/John_Milius
287	4890	http://dbpedia.org/resource/Ken_Russell
288	2442	http://dbpedia.org/resource/Jeremiah_S._Chechik
289	6601	http://dbpedia.org/resource/William_Dear
290	10644	http://dbpedia.org/resource/Kevin_Williamson_(screenwriter)
291	9676	http://dbpedia.org/resource/Nick_Park
292	3372	http://dbpedia.org/resource/Chi_Muoi_Lo
293	9084	http://dbpedia.org/resource/Robert_Downey_Sr.
294	6398	http://dbpedia.org/resource/Paul_Brickman
295	8353	http://dbpedia.org/resource/Werner_Herzog
296	10485	http://dbpedia.org/resource/Alan_J._Pakula
297	123	http://dbpedia.org/resource/Ron_Howard
298	7509	http://dbpedia.org/resource/Wilfred_Jackson
299	4451	http://dbpedia.org/resource/Anthony_Minghella
300	10595	http://dbpedia.org/resource/James_Cameron
301	13987	http://dbpedia.org/resource/Don_Coscarelli
302	6002	http://dbpedia.org/resource/Alan_Rickman
303	13507	http://dbpedia.org/resource/Ernest_Dickerson
304	13440	http://dbpedia.org/resource/Hugh_Hudson
305	993	http://dbpedia.org/resource/Shinya_Tsukamoto
306	3814	http://dbpedia.org/resource/Sidney_Franklin_(director)
307	8310	http://dbpedia.org/resource/Jon_Avnet
308	6332	http://dbpedia.org/resource/Winston_Hibler
309	10444	http://dbpedia.org/resource/Blake_Edwards
310	12791	http://dbpedia.org/resource/Fritz_Lang
311	7595	http://dbpedia.org/resource/Charles_Band
312	137	http://dbpedia.org/resource/Kevin_Costner
313	1386	http://dbpedia.org/resource/Perce_Pearce
314	13399	http://dbpedia.org/resource/Betty_Thomas
315	14021	http://dbpedia.org/resource/Stuart_Gordon
316	5326	http://dbpedia.org/resource/Bobcat_Goldthwait
317	7062	http://dbpedia.org/resource/James_Mangold
318	8582	http://dbpedia.org/resource/Nick_Castle
319	6374	http://dbpedia.org/resource/Steven_Zaillian
320	12674	http://dbpedia.org/resource/Morgan_J._Freeman
321	8166	http://dbpedia.org/resource/Harmony_Korine
322	12739	http://dbpedia.org/resource/Scott_Alexander_and_Larry_Karaszewski
323	12940	http://dbpedia.org/resource/Bruce_Brown
324	6417	http://dbpedia.org/resource/Steven_Spielberg
325	3206	http://dbpedia.org/resource/Charles_Chaplin
326	7911	http://dbpedia.org/resource/Penny_Marshall
327	3292	http://dbpedia.org/resource/John_Ford
328	2248	http://dbpedia.org/resource/Robert_De_Niro
329	2374	http://dbpedia.org/resource/Gary_Trousdale
330	7986	http://dbpedia.org/resource/Gary_Goldman
331	14356	http://dbpedia.org/resource/Irvin_Kershner
332	12540	http://dbpedia.org/resource/George_T._Miller
333	8067	http://dbpedia.org/resource/Jane_Campion
334	11451	http://dbpedia.org/resource/Kasi_Lemmons
335	11286	http://dbpedia.org/resource/Hayao_Miyazaki
336	7867	http://dbpedia.org/resource/Cameron_Crowe
337	5734	http://dbpedia.org/resource/Sam_Weisman
338	13470	http://dbpedia.org/resource/Jamaa_Fanaka
339	2809	http://dbpedia.org/resource/David_Zucker_(filmmaker)
340	1262	http://dbpedia.org/resource/Edward_Norton
341	12848	http://dbpedia.org/resource/Kevin_Smith
342	9826	http://dbpedia.org/resource/Ronald_Neame
343	13173	http://dbpedia.org/resource/John_Barry_(set_designer)
344	12683	http://dbpedia.org/resource/Barry_Levinson
345	5980	http://dbpedia.org/resource/John_Turturro
346	13940	http://dbpedia.org/resource/Jack_Nicholson
347	9990	http://dbpedia.org/resource/Roger_Corman
348	499	http://dbpedia.org/resource/Claude_Berri
349	8031	http://dbpedia.org/resource/Clive_Barker
350	13034	http://dbpedia.org/resource/James_L._Brooks
351	2479	http://dbpedia.org/resource/Ed_Wood
352	1059	http://dbpedia.org/resource/Norm_Ferguson_(animator)
353	7462	http://dbpedia.org/resource/Michael_Hoffman_(American_director)
354	10706	http://dbpedia.org/resource/Vincente_Minnelli
355	9044	http://dbpedia.org/resource/Stephen_Frears
356	12268	http://dbpedia.org/resource/Sean_Penn
357	11317	http://dbpedia.org/resource/Terence_Young_(director)
358	2815	http://dbpedia.org/resource/Michael_Chapman_(cinematographer)
359	2308	http://dbpedia.org/resource/Billy_Wilder
360	11928	http://dbpedia.org/resource/Sam_Raimi
361	11592	http://dbpedia.org/resource/Donald_Petrie
362	8873	http://dbpedia.org/resource/Christopher_Hampton
363	2577	http://dbpedia.org/resource/Barry_W._Blaustein
364	4825	http://dbpedia.org/resource/Eric_Goldberg_(animator)
365	1556	http://dbpedia.org/resource/John_Irvin
366	9256	http://dbpedia.org/resource/Wayne_Wang
367	3465	http://dbpedia.org/resource/George_Lucas
368	3365	http://dbpedia.org/resource/Hughes_brothers
369	1419	http://dbpedia.org/resource/Eddie_Murphy
370	447	http://dbpedia.org/resource/Ken_Finkleman
371	5762	http://dbpedia.org/resource/George_Miller_(director)
372	3847	http://dbpedia.org/resource/MiloÅ¡_Forman
373	12627	http://dbpedia.org/resource/Ron_Shelton
374	12734	http://dbpedia.org/resource/Michael_Bay
375	3525	http://dbpedia.org/resource/Jason_Priestley
376	7591	http://dbpedia.org/resource/Roger_Avary
377	10536	http://dbpedia.org/resource/Alfred_Hitchcock
378	12685	http://dbpedia.org/resource/Danny_Boyle
379	8204	http://dbpedia.org/resource/Arthur_Penn
380	586	http://dbpedia.org/resource/Jeb_Stuart_(writer)
381	2971	http://dbpedia.org/resource/Jamie_Uys
382	2235	http://dbpedia.org/resource/Buck_Henry
383	13372	http://dbpedia.org/resource/Michael_Ritchie_(film_director)
384	4126	http://dbpedia.org/resource/Pier_Paolo_Pasolini
385	7703	http://dbpedia.org/resource/Stanley_Tucci
386	9550	http://dbpedia.org/resource/Chuck_Jones
387	11379	http://dbpedia.org/resource/Dan_Aykroyd
388	14428	http://dbpedia.org/resource/Anthony_Hopkins
389	6227	http://dbpedia.org/resource/Frank_Lloyd
390	8661	http://dbpedia.org/resource/Roland_Emmerich
391	11610	http://dbpedia.org/resource/Todd_Solondz
392	8373	http://dbpedia.org/resource/Jack_Arnold_(director)
393	9425	http://dbpedia.org/resource/Irwin_Allen
394	929	http://dbpedia.org/resource/Keith_Samples
395	10201	http://dbpedia.org/resource/Paul_Schrader
396	14044	http://dbpedia.org/resource/Kevin_Brownlow
397	12592	http://dbpedia.org/resource/John_Waters
398	2326	http://dbpedia.org/resource/Marc_Caro
399	8110	http://dbpedia.org/resource/Victor_Fleming
400	9761	http://dbpedia.org/resource/Gus_Van_Sant
401	3967	http://dbpedia.org/resource/Bob_Clark
402	10825	http://dbpedia.org/resource/Penelope_Spheeris
403	13882	http://dbpedia.org/resource/Roman_Polanski
404	6455	http://dbpedia.org/resource/Ralph_Zondag
405	4208	http://dbpedia.org/resource/Arthur_Hiller
406	6856	http://dbpedia.org/resource/Andrew_Scheinman
407	741	http://dbpedia.org/resource/Giuseppe_Tornatore
408	6388	http://dbpedia.org/resource/Christopher_Reeve
409	3762	http://dbpedia.org/resource/Michael_Almereyda
410	7818	http://dbpedia.org/resource/Joel_Schumacher
411	14671	http://dbpedia.org/resource/David_O._Russell
412	3314	http://dbpedia.org/resource/Dennis_Hopper
413	2710	http://dbpedia.org/resource/Bruce_Robinson
414	9884	http://dbpedia.org/resource/Amy_Holden_Jones
415	9371	http://dbpedia.org/resource/Farrelly_brothers
416	2345	http://dbpedia.org/resource/John_Boorman
417	6519	http://dbpedia.org/resource/James_Ivory_(director)
418	13763	http://dbpedia.org/resource/Kanye_West
419	11018	http://dbpedia.org/resource/Jean-Pierre_Jeunet
420	14102	http://dbpedia.org/resource/George_Bowers_(filmmaker)
421	1953	http://dbpedia.org/resource/Rachel_Talalay
422	7122	http://dbpedia.org/resource/Roger_Christian_(filmmaker)
423	10758	http://dbpedia.org/resource/Boaz_Yakin
424	12997	http://dbpedia.org/resource/Wolfgang_Petersen
425	4627	http://dbpedia.org/resource/Stephen_Hopkins_(director)
426	14547	http://dbpedia.org/resource/Lewis_Teague
427	5173	http://dbpedia.org/resource/Fred_Zinnemann
428	13467	http://dbpedia.org/resource/Philip_Kaufman
429	6476	http://dbpedia.org/resource/Brian_Levant
430	12362	http://dbpedia.org/resource/Kevin_Reynolds_(director)
431	9963	http://dbpedia.org/resource/Robert_Towne
432	5882	http://dbpedia.org/resource/Chris_Buck
433	4830	http://dbpedia.org/resource/Steve_Rash
434	1645	http://dbpedia.org/resource/William_Shatner
435	12499	http://dbpedia.org/resource/Daniel_St._Pierre
436	4175	http://dbpedia.org/resource/Wesley_Strick
437	10412	http://dbpedia.org/resource/Atom_Egoyan
438	1185	http://dbpedia.org/resource/Hal_Ashby
439	7753	http://dbpedia.org/resource/Mervyn_LeRoy
440	8042	http://dbpedia.org/resource/Dennis_Dugan
441	1350	http://dbpedia.org/resource/Gordon_Willis
442	7963	http://dbpedia.org/resource/Dean_Semler
443	366	http://dbpedia.org/resource/Satyajit_Ray
444	4689	http://dbpedia.org/resource/Brett_Ratner
445	10542	http://dbpedia.org/resource/Sofia_Coppola
446	12440	http://dbpedia.org/resource/M._Night_Shyamalan
447	1171	http://dbpedia.org/resource/Fred_Dekker
448	263	http://dbpedia.org/resource/David_Lynch
449	6201	http://dbpedia.org/resource/Mick_Garris
450	10067	http://dbpedia.org/resource/Wolfgang_Reitherman
451	1533	http://dbpedia.org/resource/Keith_Gordon
452	2684	http://dbpedia.org/resource/Nancy_Meyers
453	14603	http://dbpedia.org/resource/Cecil_B._DeMille
454	1624	http://dbpedia.org/resource/Albert_Pyun
455	13184	http://dbpedia.org/resource/Gary_Oldman
456	6529	http://dbpedia.org/resource/David_Cronenberg
457	10609	http://dbpedia.org/resource/Peter_Greenaway
458	5794	http://dbpedia.org/resource/Andrew_V._McLaglen
459	13455	http://dbpedia.org/resource/George_Jackson_(producer)
460	4683	http://dbpedia.org/resource/Martin_Scorsese
461	1852	http://dbpedia.org/resource/J._Lee_Thompson
462	3339	http://dbpedia.org/resource/Billy_Bob_Thornton
463	3077	http://dbpedia.org/resource/Matt_Reeves
464	12804	http://dbpedia.org/resource/Forest_Whitaker
465	4248	http://dbpedia.org/resource/Phillip_Noyce
466	13633	http://dbpedia.org/resource/Stan_Winston
467	6771	http://dbpedia.org/resource/Guy_Ferland
468	14559	http://dbpedia.org/resource/Roland_JoffÃ©
469	5602	http://dbpedia.org/resource/Warren_Beatty
470	8929	http://dbpedia.org/resource/Lawrence_Kasdan
471	3234	http://dbpedia.org/resource/John_McTiernan
472	8278	http://dbpedia.org/resource/Jeff_Burr
473	1609	http://dbpedia.org/resource/Frank_Oz
474	2010	http://dbpedia.org/resource/D._W._Griffith
475	6625	http://dbpedia.org/resource/Caroline_Thompson
476	4930	http://dbpedia.org/resource/Sidney_Lumet
477	11186	http://dbpedia.org/resource/Peter_Sellers
478	2718	http://dbpedia.org/resource/Abel_Ferrara
479	4445	http://dbpedia.org/resource/Vincent_Gallo
480	6606	http://dbpedia.org/resource/Vittorio_De_Sica
481	10971	http://dbpedia.org/resource/Brian_Gibson_(director)
482	3586	http://dbpedia.org/resource/Richard_Lester
483	8398	http://dbpedia.org/resource/Bryan_Singer
484	10810	http://dbpedia.org/resource/Philippe_Mora
485	11499	http://dbpedia.org/resource/Richard_Linklater
486	1315	http://dbpedia.org/resource/Christopher_McQuarrie
487	4027	http://dbpedia.org/resource/Henry_Jaglom
488	2200	http://dbpedia.org/resource/Anthony_Harvey
489	9615	http://dbpedia.org/resource/Tim_Burton
490	7775	http://dbpedia.org/resource/Martin_Lawrence
491	7736	http://dbpedia.org/resource/James_Bridges
492	981	http://dbpedia.org/resource/Buster_Keaton
493	13218	http://dbpedia.org/resource/Diane_Keaton
494	920	http://dbpedia.org/resource/Ken_Kwapis
495	8119	http://dbpedia.org/resource/William_Asher
496	10916	http://dbpedia.org/resource/Jonathan_Demme
497	14564	http://dbpedia.org/resource/Terrence_Malick
498	10418	http://dbpedia.org/resource/David_S._Ward
499	11293	http://dbpedia.org/resource/Steve_Miner
500	8940	http://dbpedia.org/resource/Jodie_Foster
501	9887	http://dbpedia.org/resource/Lloyd_Kaufman
502	8816	http://dbpedia.org/resource/Tony_Bill
