user1	movie946	movie2289	user266	movie946	user1
user19	movie94	movie94	movie462	user424	user19
user19	movie274	movie511	user355	movie274	user19
user19	movie484	movie484	user859	movie1083	user19
user19	movie774	movie774	movie93	user636	user19
user19	movie1109	movie511	movie1109	user296	user19
user19	movie133	user372	movie133	movie318	user19
user19	movie417	movie417	movie462	user113	user19
user20	movie302	user185	movie302	user20	movie2921
user20	movie745	user496	user20	movie745	movie1098
user20	movie31	user647	user20	movie31	movie512
user20	movie256	user480	user20	movie256	movie3154
user20	movie326	movie93	user20	user328	movie326
user20	movie274	user793	user20	movie1098	movie274
user20	movie692	movie2152	user20	user762	movie692
user20	movie417	user20	movie417	movie3154	user82
user20	movie227	movie227	user20	movie1621	user122
user20	movie944	user295	movie93	user20	movie944
user21	movie193	user21	movie193	movie1306	user1125
user21	movie899	movie899	user21	movie2499	user416
user21	movie1621	movie1612	user21	movie1621	user437
user21	movie1002	movie1002	user21	movie1306	category1694
user21	movie944	movie1612	user21	user490	movie944
user21	movie274	user26	user21	movie1306	movie274
user21	movie93	movie93	user21	movie2441	user19
user21	movie31	movie1612	user21	user438	movie31
user21	movie1007	user21	movie2441	movie1007	user431
user21	movie880	movie880	user21	movie2441	user119
user22	movie203	user1727	movie203	movie193	user22
user22	movie1518	movie1518	category1152	movie223	user22
user22	movie31	movie31	movie158	user678	user22
user22	movie169	movie169	category1080	movie223	user22
user22	movie133	user192	movie158	movie133	user22
user22	movie138	user543	movie138	movie318	user22
user22	movie310	user1790	movie830	movie310	user22
user22	movie171	user877	movie839	user22	movie171
user22	movie46	movie46	user181	movie134	user22
user22	movie396	movie396	movie193	user306	user22
user23	movie281	user541	movie281	movie203	user23
user23	movie652	movie937	user648	movie652	user23
user23	movie133	movie29	movie133	user585	user23
user23	movie511	movie511	movie317	user563	user23
user23	movie21	movie29	category1901	movie21	user23
user23	movie215	user877	movie215	movie487	user23
user23	movie33	movie930	movie33	user839	user23
user23	movie945	movie417	movie945	user510	user23
user23	movie93	movie937	user546	movie93	user23
user23	movie429	movie429	user960	movie203	user23
user24	movie22	user24	movie22	category271	movie820
user24	movie741	user263	user24	movie554	movie741
user24	movie203	user24	movie203	user202	movie231
user24	movie115	user175	user24	movie462	movie115
user24	movie417	movie417	user24	movie554	user37
user24	movie35	user24	movie462	user402	movie35
user24	movie1021	user24	movie1021	actor1387	movie820
user24	movie230	user24	user411	movie230	movie472
user24	movie227	movie227	user24	user943	movie513
user24	movie309	movie309	user24	user310	movie654
user25	movie462	movie462	movie1487	user229	user25
user25	movie133	user571	movie417	movie133	user25
user25	movie2223	movie2223	movie614	producer350	user25
user25	movie309	user438	movie309	movie1225	user25
user25	movie528	user636	movie528	movie1097	user25
user25	movie29	movie2043	movie29	user23	user25
user25	movie981	user262	movie981	movie1097	user25
user25	movie93	user19	movie1251	movie93	user25
user25	movie899	movie2043	user135	movie899	user25
user25	movie512	movie1225	user441	movie512	user25
user26	movie362	user26	movie377	user343	movie362
user26	movie19	movie19	user26	movie327	user524
user26	movie313	user26	movie313	movie35	user346
user26	movie115	movie115	user26	movie642	user494
user26	movie227	category1292	user26	movie111	movie227
user26	movie253	movie240	user26	movie253	category322
user26	movie223	user26	movie327	movie223	category1198
user26	movie260	movie141	user26	user245	movie260
user26	movie317	user26	movie317	movie35	user849
user26	movie93	user26	movie377	movie93	user10
user27	movie462	movie474	movie462	user27	user769
user27	movie987	movie1018	user27	user703	movie987
user27	movie821	movie880	movie821	user27	user776
user27	movie741	user347	user27	movie741	movie989
user27	movie942	movie942	user27	movie989	user537
user27	movie869	user711	movie692	user27	movie869
user27	movie742	movie1018	movie742	user27	user265
user27	movie944	user348	movie1030	user27	movie944
user27	movie974	user367	movie937	movie974	user27
user27	movie735	movie692	user27	movie735	user750
user28	movie736	user1191	user28	movie736	movie751
user28	movie94	movie727	movie94	user631	user28
user28	movie256	user371	movie256	user28	movie274
user28	movie732	user656	movie970	user28	movie732
user28	movie734	movie727	user28	user280	movie734
user28	movie1543	movie1543	movie749	user487	user28
user28	movie1042	movie1042	movie749	user28	user106
user28	movie474	movie942	movie474	user537	user28
user28	movie728	user816	movie728	movie970	user28
user28	movie462	movie741	movie462	user28	user307
user29	movie33	user457	movie249	user29	movie33
user29	movie138	user29	user13	movie138	movie512
user29	movie329	movie775	user29	user1921	movie329
user29	movie62	movie62	user255	user29	movie274
user29	movie945	movie775	user100	user29	movie945
user29	movie883	user100	movie883	user29	movie958
user29	movie462	user289	movie462	user29	movie512
user29	movie942	movie942	movie952	user29	user688
user29	movie622	movie622	user107	user29	movie274
user29	movie514	movie514	user29	user604	movie966
user30	movie31	user30	movie1621	movie31	user303
user30	movie227	movie227	category322	user30	movie1991
user30	movie1333	user30	user375	movie1333	movie515
user30	movie214	movie214	user30	user294	movie2450
user30	movie193	user30	movie193	movie1621	user9
user30	movie33	user30	movie1621	movie33	user225
user30	movie970	category2286	user30	movie970	movie1991
user30	movie93	user287	movie93	user30	movie462
user30	movie944	user30	user69	movie256	movie944
user30	movie1945	user30	user253	movie515	movie1945
user31	movie767	user340	user31	movie767	movie771
user31	movie727	user31	movie771	user408	movie727
user31	movie227	movie227	user31	movie510	user442
user31	movie946	user31	movie771	user81	movie946
user31	movie474	user326	user31	movie417	movie474
user31	movie516	movie516	user31	user178	movie958
user31	movie863	movie1002	user31	user743	movie863
user31	movie732	user31	movie732	movie417	user469
user31	movie93	user31	user731	movie945	movie93
user31	movie741	user31	movie510	user739	movie741
user32	movie446	movie446	user32	user382	movie871
user32	movie93	user287	movie93	user32	movie1621
user32	movie274	user32	movie1621	movie274	user267
user32	movie1367	category1888	movie1367	user32	movie231
user32	movie692	movie1552	user1798	user32	movie692
user32	movie227	movie227	user32	movie1621	user888
user32	movie256	movie1552	user327	user32	movie256
user32	movie944	user222	user32	movie231	movie944
user32	movie31	movie2416	user32	movie31	user229
user32	movie462	user30	user32	movie1621	movie462
user33	movie135	movie135	movie462	user928	user33
user33	movie134	user624	movie417	movie134	user33
user33	movie33	user524	movie33	user33	movie487
user33	movie309	user529	movie46	movie309	user33
user33	movie22	movie22	user549	user33	movie446
user33	movie412	movie302	user477	user33	movie412
user33	movie742	movie516	user437	movie742	user33
user33	movie474	user679	movie474	movie948	user33
user33	movie622	user551	movie462	user33	movie622
user33	movie93	user1017	movie93	movie417	user33
user34	movie396	user326	movie741	user34	movie396
user34	movie727	movie955	movie727	user340	user34
user34	movie970	user1736	movie880	movie970	user34
user34	movie310	movie741	movie310	user34	user346
user34	movie958	user31	movie997	user34	movie958
user34	movie417	movie955	movie417	user34	user415
user34	movie89	movie89	movie874	user466	user34
user34	movie93	movie93	user591	user34	movie31
user34	movie437	user637	movie437	movie964	user34
user34	movie1002	movie1002	user132	movie997	user34
user35	movie966	user35	user88	movie732	movie966
user35	movie230	movie230	movie724	user35	user146
user35	movie622	user515	user35	movie732	movie622
user35	movie474	movie474	user864	movie724	user35
user35	movie93	category322	user35	movie765	movie93
user35	movie227	movie227	user35	user366	movie737
user35	movie815	user500	user35	movie256	movie815
user35	movie723	movie723	category1159	user35	movie765
user35	movie742	user347	movie742	movie724	user35
user35	movie516	movie516	user107	user35	movie732
user36	movie21	user36	movie21	user550	movie958
user36	movie81	movie81	user36	movie29	user22
user36	movie47	user36	user319	movie47	movie8
user36	movie123	movie227	user36	movie123	user577
user36	movie256	user349	user36	movie256	movie460
user36	movie46	movie46	user36	user181	movie958
user36	movie35	user36	movie35	user457	movie29
user36	movie829	movie829	user36	movie29	user385
user36	movie472	user36	movie472	user516	movie958
user36	movie380	movie227	user36	movie380	user425
user37	movie899	movie1042	movie899	user178	user37
user37	movie510	movie434	user411	movie510	user37
user37	movie314	movie724	movie314	user500	user37
user37	movie741	user347	movie987	movie741	user37
user37	movie880	movie880	movie417	user244	user37
user37	movie35	user310	movie1368	movie35	user37
user37	movie1621	user322	movie1621	movie987	user37
user37	movie93	movie93	user118	movie417	user37
user37	movie472	movie472	user499	movie326	user37
user37	movie227	movie2278	user263	movie227	user37
user38	movie123	user38	user319	movie123	movie291
user38	movie483	movie483	user38	category1187	movie42
user38	movie54	user38	movie310	movie54	user133
user38	movie192	movie65	user38	movie192	category1610
user38	movie231	user38	user499	movie310	movie231
user38	movie274	user38	user258	movie326	movie274
user38	movie22	movie65	user38	category1318	movie22
user38	movie180	user38	category322	movie180	movie525
user38	movie519	user38	movie519	user432	movie42
user38	movie31	user38	movie31	movie326	user303
user39	movie944	movie899	user295	movie944	user39
user39	movie329	movie2184	user39	movie329	category772
user39	movie1007	movie942	user582	movie1007	user39
user39	movie945	movie899	movie945	user39	user680
user39	movie1204	movie2126	movie1204	user39	user70
user39	movie515	movie849	user39	movie515	user428
user39	movie2678	user189	movie2107	movie2678	user39
user39	movie1921	movie2107	user39	movie1921	user16
user39	movie227	movie2223	user295	movie227	user39
user39	movie93	movie2223	movie93	user39	user287
user40	movie309	user40	movie283	movie309	user344
user40	movie572	user40	user360	movie741	movie572
user40	movie949	user40	user348	movie949	movie741
user40	movie512	user40	movie742	user441	movie512
user40	movie745	user40	movie745	movie899	user602
user40	movie93	user40	user118	movie611	movie93
user40	movie1083	user40	movie283	movie1083	user567
user40	movie417	category1292	user40	movie768	movie417
user40	movie462	user40	movie283	user765	movie462
user40	movie227	movie227	user40	movie741	user366
user41	movie35	user543	movie570	movie35	user41
user41	movie2043	actor1115	movie826	movie2043	user41
user41	movie31	movie1658	user238	movie31	user41
user41	movie1563	movie1367	movie1563	user362	user41
user41	movie462	movie462	movie2203	user186	user41
user41	movie309	movie309	user92	movie826	user41
user41	movie517	movie517	movie944	user490	user41
user41	movie1909	user200	movie1909	movie2203	user41
user41	movie512	movie570	user495	movie512	user41
user41	movie880	movie1658	movie880	user164	user41
user42	movie281	user541	movie317	movie281	user42
user42	movie181	user713	movie181	movie326	user42
user42	movie292	user1776	movie283	movie292	user42
user42	movie570	movie570	movie474	user121	user42
user42	movie40	movie620	movie40	user550	user42
user42	movie1958	movie283	movie1958	user913	user42
user42	movie514	movie514	movie474	user604	user42
user42	movie947	movie474	movie947	user336	user42
user42	movie133	user571	movie145	movie133	user42
user42	movie93	user260	movie93	movie326	user42
user43	movie2261	user43	user554	movie2208	movie2261
user43	movie944	user43	user694	movie944	movie2209
user43	movie2193	user43	user653	movie2213	movie2193
user43	movie93	user43	movie93	user398	movie2124
user43	movie274	user43	movie274	user520	movie2253
user43	movie2211	user43	user675	movie2211	movie2450
user43	movie512	user43	movie1923	user1873	movie512
user43	movie227	user43	user295	movie227	movie2124
user43	movie2191	user43	user598	movie1921	movie2191
user43	movie958	user43	user463	movie1042	movie958
user44	movie306	movie510	user166	user44	movie306
user44	movie317	movie317	user117	user44	movie617
user44	movie511	movie516	movie511	user139	user44
user44	movie974	movie974	user31	movie510	user44
user44	movie474	movie474	user44	movie1635	user2092
user44	movie52	movie862	user44	movie52	user550
user44	movie93	user543	movie93	user44	movie274
user44	movie517	movie516	user44	user265	movie517
user44	movie1099	movie554	user44	user360	movie1099
user44	movie314	user271	movie314	user44	movie274
user45	movie298	user410	user45	movie203	movie298
user45	movie25	movie240	user45	category322	movie25
user45	movie204	movie220	user45	movie204	category772
user45	movie90	user45	user517	movie90	movie301
user45	movie192	user594	user45	movie22	movie192
user45	movie309	movie309	user628	user45	movie203
user45	movie93	movie310	user45	user546	movie93
user45	movie295	user520	user45	movie231	movie295
user45	movie723	movie723	user45	movie203	user396
user45	movie194	movie310	user45	user432	movie194
user46	movie706	user46	category1754	movie1569	movie706
user46	movie1065	user46	movie1065	movie1572	category1568
user46	movie2214	user46	movie1696	movie2214	category2299
user46	movie309	user46	user123	movie309	movie1569
user46	movie350	user46	movie1573	user424	movie350
user46	movie961	user46	movie961	movie1122	user667
user46	movie62	user46	user53	movie1075	movie62
user46	movie512	user46	user808	movie1575	movie512
user46	movie93	user46	movie93	user608	movie1122
user46	movie774	user46	movie1573	user390	movie774
user47	movie741	user455	movie741	user47	movie1955
user47	movie31	movie31	movie692	user238	user47
user47	movie94	movie94	user173	user47	movie1955
user47	movie417	movie515	user120	movie417	user47
user47	movie46	movie833	movie46	user193	user47
user47	movie256	movie2289	user327	movie256	user47
user47	movie93	movie833	movie93	user47	user493
user47	movie1285	movie515	movie1285	user478	user47
user47	movie1621	movie1621	user750	user47	movie966
user47	movie227	movie227	user943	movie462	user47
user48	movie94	user48	movie94	movie310	user481
user48	movie409	user48	movie409	user462	movie54
user48	movie158	user48	movie158	user343	movie317
user48	movie217	user48	user261	movie217	movie231
user48	movie22	user48	user169	movie22	movie274
user48	movie484	movie484	user48	movie310	user350
user48	movie214	movie214	user48	movie317	user453
user48	movie91	user48	user264	movie91	movie29
user48	movie18	user48	movie18	movie272	user735
user48	movie81	user147	user48	movie81	movie231
user49	movie138	movie944	user49	movie138	user42
user49	movie306	movie611	user49	movie306	user252
user49	movie2407	movie561	movie2407	user363	user49
user49	movie302	movie302	user1601	movie944	user49
user49	movie1099	user360	user49	movie1097	movie1099
user49	movie981	user87	movie981	user49	movie326
user49	movie329	movie329	user49	user819	movie326
user49	movie31	movie516	user541	user49	movie31
user49	movie93	movie93	user49	movie1097	user19
user49	movie899	movie899	user49	movie1097	user560
user50	movie1333	user50	movie2335	user63	movie1333
user50	movie93	user50	user454	movie1018	movie93
user50	movie945	movie2934	user50	user99	movie945
user50	movie512	user612	user50	movie2335	movie512
user50	movie515	user50	user590	movie515	movie2867
user50	movie1621	user50	movie1621	movie1018	user320
user50	movie2842	user219	user50	movie2842	movie3154
user50	movie35	user50	movie2335	movie35	user310
user50	movie2450	movie2450	user50	user407	movie3154
user50	movie2921	user50	movie2781	movie2921	user85
user51	movie899	movie899	user51	user39	movie1285
user51	movie193	user51	user99	movie193	movie2956
user51	movie646	user51	user116	movie2956	movie646
user51	movie2670	movie2670	user51	user61	movie2956
user51	movie512	user205	user51	movie2882	movie512
user51	movie93	movie93	user51	movie2882	user271
user51	movie944	user51	movie944	movie2956	user336
user51	movie958	user51	user523	movie2956	movie958
user51	movie462	user30	user51	movie1285	movie462
user51	movie417	user51	movie417	movie3154	user82
user52	movie981	movie417	movie981	user52	category1984
user52	movie256	user52	user181	movie453	movie256
user52	movie126	movie417	movie126	user52	user210
user52	movie422	user103	movie422	user52	movie554
user52	movie136	user477	movie249	user52	movie136
user52	movie134	user1340	user52	movie134	movie448
user52	movie43	category1292	user52	movie43	movie448
user52	movie81	user147	movie81	user52	movie613
user52	movie62	movie62	user129	movie839	user52
user52	movie2654	user52	movie366	category283	movie2654
user53	movie273	user543	movie46	user53	movie273
user53	movie94	movie94	user631	user53	movie230
user53	movie203	user146	movie203	user53	movie230
user53	movie462	user651	movie462	user53	movie396
user53	movie249	user710	movie249	user53	movie260
user53	movie349	user355	movie306	user53	movie349
user53	movie283	user352	movie283	user53	movie260
user53	movie622	movie622	movie46	user53	user585
user53	movie93	user509	movie93	movie272	user53
user53	movie158	user2098	movie309	user53	movie158
user54	movie744	movie2546	user1421	user54	movie744
user54	movie274	user54	movie274	user300	movie1115
user54	movie821	user54	movie821	user776	movie1115
user54	movie735	user1023	user54	movie735	movie2743
user54	movie93	user651	user54	movie1736	movie93
user54	movie961	movie2741	user1044	user54	movie961
user54	movie863	movie863	user711	user54	movie1856
user54	movie474	movie474	user54	movie2743	user183
user54	movie944	user54	user682	movie944	movie1856
user54	movie622	movie2741	user54	user677	movie622
user55	movie741	user55	movie741	movie214	user465
user55	movie944	user55	movie944	movie214	user358
user55	movie945	user55	movie462	movie945	user96
user55	movie31	user55	movie31	category1080	movie2998
user55	movie396	user55	user450	movie396	movie2546
user55	movie958	user55	movie93	movie958	user883
user55	movie227	user55	movie227	user755	movie274
user55	movie417	user55	movie93	user609	movie417
user55	movie2335	user55	user378	movie2335	movie2253
user55	movie1621	user55	user142	movie1621	movie274
user56	movie41	movie41	user56	user426	movie637
user56	movie622	movie622	user56	movie396	user585
user56	movie474	movie474	user259	user56	movie35
user56	movie193	movie1621	movie193	user56	user9
user56	movie930	movie930	user56	movie396	user95
user56	movie29	movie29	user203	user56	movie539
user56	movie94	movie214	movie94	user56	user173
user56	movie417	movie417	user56	movie539	user133
user56	movie43	movie93	user56	movie43	user2572
user56	movie944	movie214	movie944	user56	user358
user57	movie1108	movie1721	user57	category905	movie1108
user57	movie899	movie899	movie2689	user57	user39
user57	movie396	movie2278	user362	user57	movie396
user57	movie512	user612	movie2581	user57	movie512
user57	movie309	movie1865	movie309	user57	category204
user57	movie2868	movie2868	movie554	user57	user71
user57	movie1621	movie561	movie1621	user57	user80
user57	movie93	movie93	movie2581	user57	user493
user57	movie31	user57	movie1902	movie31	user238
user57	movie944	user207	movie1745	movie944	user57
user58	movie302	movie474	user533	user58	movie302
user58	movie734	movie734	user68	user58	movie492
user58	movie484	movie484	movie35	user58	user235
user58	movie123	movie518	movie123	user314	user58
user58	movie821	category1684	movie31	movie821	user58
user58	movie43	movie474	user839	movie43	user58
user58	movie272	user169	movie94	movie272	user58
user58	movie412	user929	movie94	movie412	user58
user58	movie611	movie474	movie611	user377	user58
user58	movie46	movie317	user166	movie46	user58
user59	movie215	user131	movie29	movie215	user59
user59	movie94	user161	movie94	movie33	user59
user59	movie1034	movie117	movie1034	user59	user1310
user59	movie309	movie727	movie309	user379	user59
user59	movie652	user74	movie33	user59	movie652
user59	movie31	movie31	movie33	user59	user238
user59	movie93	movie93	movie417	user59	user224
user59	movie692	user677	movie692	movie533	user59
user59	movie515	movie515	user411	movie965	user59
user59	movie958	movie117	user207	user59	movie958
user60	movie256	user355	user60	movie187	movie256
user60	movie181	user60	user678	movie834	movie181
user60	movie31	user60	movie1095	movie31	user229
user60	movie2197	movie2197	user60	movie1306	category1674
user60	movie21	movie21	user60	user302	movie513
user60	movie123	user60	user331	movie123	movie513
user60	movie29	movie29	user60	movie1095	user258
user60	movie1007	user60	movie1007	movie1083	user431
user60	movie93	user660	user60	movie93	movie1285
user60	movie227	movie227	user60	user321	movie1285
user61	movie899	movie899	user61	movie2670	user416
user61	movie329	user61	movie3092	category45	movie329
user61	movie958	user582	user61	movie2962	movie958
user61	movie515	user480	user61	movie3228	movie515
user61	movie942	movie942	user295	user61	movie3100
user61	movie417	user61	movie417	movie3100	user82
user61	movie2845	movie3093	user61	movie2845	user51
user61	movie462	movie462	user61	movie2962	user376
user61	movie3065	user61	movie3065	movie2670	user561
user61	movie93	movie93	user61	user608	movie2670
user62	movie829	movie829	user732	movie256	user62
user62	movie309	user123	movie309	movie318	user62
user62	movie14	movie227	user549	movie14	user62
user62	movie833	movie833	movie230	user943	user62
user62	movie215	movie215	movie195	category1615	user62
user62	movie775	movie775	movie227	user873	user62
user62	movie19	movie19	movie195	category833	user62
user62	movie203	movie18	movie203	user157	user62
user62	movie31	user157	movie230	movie31	user62
user62	movie512	movie18	movie512	user481	user62
user63	movie958	user582	user63	movie2034	movie958
user63	movie981	movie981	movie2029	user63	user102
user63	movie876	movie1944	user63	movie876	user370
user63	movie692	category1610	movie692	user63	movie2092
user63	movie1982	movie774	user63	movie1982	user600
user63	movie1921	user63	movie1921	user16	movie2107
user63	movie1251	user542	user63	movie1251	movie1333
user63	movie1909	user200	movie1909	user63	movie2107
user63	movie2199	movie1944	user63	movie2199	user70
user63	movie2377	movie2377	user492	user63	movie2107
user64	movie256	user64	movie962	movie256	user705
user64	movie62	movie62	user64	movie3100	user337
user64	movie948	user64	movie961	movie948	user705
user64	movie554	user64	user130	movie460	movie554
user64	movie46	user349	user64	movie46	movie3100
user64	movie899	user64	movie899	movie2921	user416
user64	movie945	user64	movie1703	movie945	user215
user64	movie417	movie417	user64	user84	movie1621
user64	movie512	user64	user426	movie512	movie2253
user64	movie227	movie227	user64	user295	movie3100
user65	movie1085	movie880	user257	user65	movie1085
user65	movie22	movie22	user302	user65	movie674
user65	movie227	movie775	user295	movie227	user65
user65	movie462	movie462	user659	user65	movie896
user65	movie134	movie997	user385	user65	movie134
